date,examinLcDetail,ecoli_max,enterococcus_max
2022-08-03,칠성횟집,0.5,0.5
2022-08-03,호텔아쿠아팰리스 삼거리앞,10.0,0.5
2022-08-03,청담이상,0.5,0.5
2022-08-03,광안지웰에스테이트오피스텔,20.0,0.5
2022-08-03,고마대구탕,0.5,86.0
2022-07-26,칠성횟집,2046.0,146.0
2022-07-26,호텔아쿠아팰리스 삼거리 앞,452.0,42.0
2022-07-26,청담이상,855.0,54.0
2022-07-26,광안지웰에스테이트오피스텔,259.0,16.0
2022-07-26,고마대구탕,295.0,10.0
2022-07-20,칠성횟집,6867.0,42.0
2022-07-20,호텔아쿠아팰리스 삼거리 앞,1017.0,10.0
2022-07-20,청담이상,473.0,10.0
2022-07-20,광안지웰에스테이트 오피스텔,489.0,10.0
2022-07-20,고마대구탕,657.0,5.0
2022-07-08,B,10.0,41.0
2022-07-08,C,0.5,41.0
2022-07-08,A,10.0,74.0
2022-07-08,B,16.0,41.0
2022-07-08,C,5.0,41.0
2022-06-13,칠성횟집,10.0,0.5
2022-06-13,호텔아쿠아팰리스,0.5,0.5
2022-06-13,청담이상,0.5,0.5
2022-06-13,광안지웰에스테이트오피스텔,0.5,0.5
2022-06-13,고마대구탕,20.0,0.5
2023-09-12,칠성횟집,20.0,5.0
2023-09-12,호텔아쿠아팰리스 삼거리앞,134.0,16.0
2023-09-12,청담이상,74.0,0.5
2023-09-12,광안지웰에스테이트오피스텔,0.5,0.5
2023-09-12,고마대구탕,0.5,5.0
2023-08-23,칠성횟집,3873.0,281.0
2023-08-23,호텔아쿠팰리스 삼거리앞 ,3448.0,285.0
2023-08-23,청담이상,5794.0,347.0
2023-08-23,광안지웰에스테이트오피스텔,5794.0,503.0
2023-08-23,고마대구탕 ,6131.0,329.0
2023-08-16,칠성횟집,5172.0,4332.0
2023-08-16,호텔아쿠팰리스 삼거리앞 ,4352.0,3066.0
2023-08-16,청담이상,4106.0,3244.0
2023-08-16,광안지웰에스테이트오피스텔,3873.0,1494.0
2023-08-16,고마대구탕 ,4884.0,1937.0
2023-08-01,칠성횟집,134.0,37.0
2023-08-01,호텔아쿠팰리스 삼거리앞 ,3076.0,229.0
2023-08-01,청담이상,776.0,66.0
2023-08-01,광안지웰에스테이트오피스텔,2755.0,116.0
2023-08-01,고마대구탕 ,2143.0,68.0
2023-08-28,칠성횟집,0.5,5.0
2023-08-28,호텔아쿠아팰리스,0.5,0.5
2023-08-28,청담 이상,0.5,5.0
2023-08-28,광안 지웰에스테이트 오피스텔,0.5,0.5
2023-08-28,고마 대구탕,0.5,15.0
2023-08-08,칠성횟집,0.5,15.0
2023-08-08,호텔아쿠아팰리스 삼거리 앞,32.0,10.0
2023-08-08,청담이상,26.0,0.5
2023-08-08,광안지웰에스테이트오피스텔,26.0,0.5
2023-08-08,고마대구탕,0.5,0.5
2023-07-10,칠성횟집,275.0,10.0
2023-07-17,호텔아쿠아팰리스 삼거리앞,323.0,10.0
2023-07-10,청담이상,211.0,10.0
2023-07-10,광안지웰에스테이트오피스텔,228.0,10.0
2023-07-10,고마대구탕,309.0,10.0
2023-06-07,칠성횟집,31.0,1.0
2023-06-07,호텔아쿠아팰리스 삼거리앞,20.0,1.0
2023-06-07,청담이상,1.0,1.0
2023-06-07,광안지웰에스테이트오피스텔,1.0,1.0
2023-06-07,고마대구탕,1.0,21.0
2023-06-07,칠성횟집,31.0,1.0
2023-06-07,호텔아쿠아팰리스 삼거리앞,20.0,1.0
2023-06-07,청담이상,1.0,1.0
2023-06-07,광안지웰에스테이트오피스텔,1.0,1.0
2023-06-07,고마대구탕,1.0,21.0
2024-09-05,칠성횟집,0.5,0.5
2024-09-05,호텔아쿠아펠리스 삼거리 앞,122.0,15.5
2024-09-05,청담이상,0.5,0.5
2024-09-05,광안지웰에스테이트 오피스텔,0.5,0.5
2024-09-05,고마대구탕,0.5,5.0
2024-08-20,칠성횟집,10.0,5.0
2024-08-20,호텔아쿠아팰리스 삼거리 앞,0.5,0.5
2024-08-20,청담이상,10.0,5.0
2024-08-20,광안지웰에스테이트 오피스텔,0.5,0.5
2024-08-20,고마대구탕 ,10.0,0.5
2024-08-06,칠성횟집,31.0,10.0
2024-08-06,호텔아쿠아팰리스 삼거리 앞,86.0,1.0
2024-08-06,청담이상,161.0,26.0
2024-08-06,광안지웰에스테이트 오피스텔,359.0,141.0
2024-08-06,고마대구탕,315.0,49.0
2024-07-23,칠성횟집,20.0,0.5
2024-07-23,호텔아쿠아팰리스 삼거리 앞,0.5,5.0
2024-07-23,청담이상,0.5,0.5
2024-07-23,광안지웰에스테이트 오피스텔,31.0,10.0
2024-07-23,고마대구탕 ,0.5,5.0
2024-07-09,칠성횟집,128.0,1314.0
2024-07-09,호텔아쿠아팰리스 삼거리 앞,49.0,565.0
2024-07-09,청담이상,0.5,41.0
2024-07-09,광안지웰에스테이트 오피스텔,5.0,52.0
2024-07-09,고마대구탕,10.0,231.0
2024-07-02,칠성횟집,237.0,2014.0
2024-07-02,호텔아쿠아팰리스 삼거리 앞 ,61.0,529.0
2024-07-02,청담이상,10.0,85.0
2024-07-02,광안지웰에스테이트 오피스텔,107.0,480.0
2024-07-02,마대구탕,292.0,1918.0
2024-06-05,칠성횟집,0.5,10.0
2024-06-05,호텔아쿠아팰리스 삼거리 앞,0.5,0.5
2024-06-05,청담이상,10.0,0.5
2024-06-05,광안지웰에스테이트 오피스텔,0.5,20.0
2024-06-05,고마대구탕,0.5,0.5
2025-09-11,칠성횟집,249.0,38.0
2025-09-11,칠성횟집,305.0,119.0
2025-09-11,호텔아쿠아펠리스 삼거리,414.0,38.0
2025-09-11,호텔아쿠아펠리스 삼거리,350.0,49.0
2025-09-11,청담이상,156.0,61.0
2025-09-11,청담이상,389.0,61.0
2025-09-11,광안지웰에스테이트 오피스텔,395.0,60.0
2025-09-11,광안지웰에스테이트 오피스텔,309.0,49.0
2025-09-11,고마대구탕,355.0,86.0
2025-09-11,고마대구탕,384.0,66.0
2025-08-27,칠성횟집,63.0,10.0
2025-08-27,칠성횟집,41.0,21.0
2025-08-27,호텔아쿠아펠리스 삼거리 ,0.5,21.0
2025-08-27,호텔아쿠아펠리스 삼거리 ,10.0,5.0
2025-08-27,청담이상,0.5,38.0
2025-08-27,청담이상,20.0,5.0
2025-08-27,광안지웰에스테이트 오피스텔,10.0,0.5
2025-08-27,광안지웰에스테이트 오피스텔,10.0,0.5
2025-08-27,고마대구탕 ,10.0,0.5
2025-08-27,고마대구탕 ,10.0,49.0
2025-08-13,칠성횟집,473.0,60.0
2025-08-13,칠성횟집,377.0,72.0
2025-08-13,청담이상,581.0,95.0
2025-08-13,청담이상,269.0,77.0
2025-08-13,광안지웰에스테이트 오피스텔,910.0,118.0
2025-08-13,광안지웰에스테이트 오피스텔,812.0,144.0
2025-08-13,고마대구탕,30.0,10.0
2025-08-13,고마대구탕,197.0,37.0
2025-07-30,칠성횟집,0.5,5.0
2025-07-30,칠성횟집,0.5,5.0
2025-07-30,호텔아쿠아펠리스 삼거리,0.5,16.0
2025-07-30,호텔아쿠아펠리스 삼거리,0.5,5.0
2025-07-30,청담이상,20.0,10.0
2025-07-30,청담이상,0.5,10.0
2025-07-30,광인지웰에스테이트 오피스텔,20.0,21.0
2025-07-30,광인지웰에스테이트 오피스텔,10.0,48.0
2025-07-30,고마대구탕,10.0,10.0
2025-07-30,고마대구탕,10.0,5.0
2025-07-14,칠성횟집,0.5,5.0
2025-07-14,칠성횟집,20.0,5.0
2025-07-14,호텔아쿠아펠리스 삼거리 앞,10.0,0.5
2025-07-14,호텔아쿠아펠리스 삼거리 앞,0.5,5.0
2025-07-14,청담이상,0.5,0.5
2025-07-14,청담이상,0.5,5.0
2025-07-14,광안지웰에스테이트 오피스텔,0.5,0.5
