date,suyeong_vol,nambu_vol
2025-10-05,355913,326013
2025-10-06,375232,330721
2025-10-07,350073,324876
2025-10-08,341189,330018
2025-10-09,334693,329556
2025-10-10,338086,321943
2025-10-11,329898,302756
2025-10-12,324551,307912
2025-10-13,315807,266883
2025-10-14,344885,331090
2025-10-15,349157,322922
2025-10-16,379565,345128
2025-10-17,370476,319973
2025-10-18,342216,352140
2025-10-19,331241,319971
2025-10-20,333915,253710
2025-10-21,321662,311415
2025-10-22,325367,319331
2025-10-23,330879,299996
2025-10-24,337371,323344
2025-10-25,365422,331091
2025-10-26,332757,310868
2025-10-27,328510,311318
2025-10-28,312837,287608
2025-10-29,321249,294740
2025-10-30,318099,287565
2025-10-31,310139,307081
2025-11-01,322523,290017
2025-11-02,316686,313660
2025-11-03,320941,303802
2025-11-04,313773,308506
2025-11-05,319075,301668
2025-11-06,311985,296713
2025-11-07,318456,256799
2025-11-08,318466,322986
2025-11-09,383587,348346
2025-11-10,344211,320673
2025-11-11,310394,294343
2025-11-12,308678,296169
2025-11-13,304633,293895
2025-11-14,302375,290187
2025-11-15,307565,291482
2025-11-16,300119,297175
2025-11-17,302506,294370
2025-11-18,299286,279420
2025-11-19,293576,291577
2025-11-20,301873,298802
2025-11-21,299794,283210
2025-11-22,301821,292114
2025-11-23,302788,287441
2025-11-24,291603,291984
2025-11-25,291908,293760
2025-11-26,294007,279731
2025-11-27,310606,281198
2025-11-28,293435,295471
2025-11-29,302266,272870
2025-11-30,301360,278279
2025-12-01,302200,295842
2025-12-02,289156,279079
2025-12-03,295357,263659
2025-12-04,285783,292055
2025-12-05,298198,292024
2025-12-06,302220,291901
2025-12-07,294561,301507
2025-12-08,302861,296785
2025-12-09,293897,284468
2025-12-10,291412,276770
2025-12-11,295412,274052
2025-12-12,294352,270393
2025-12-13,293938,285170
2025-12-14,295948,275054
2025-12-15,301648,278072
2025-12-16,290580,273030
2025-12-17,306445,278458
2025-12-18,285557,277035
2025-12-19,289108,298529
2025-12-20,290836,280389
2025-12-21,291400,301205
2025-12-22,290938,280159
2025-12-23,289985,287189
2025-12-24,338794,330517
2025-12-25,298207,299311
2025-12-26,299405,290793
2025-12-27,292163,268710
2025-12-28,290388,278593
2025-12-29,299278,272735
2025-12-30,290137,279134
2025-12-31,283427,269007
2026-01-01,284752,268651
2026-01-02,283027,270523
2026-01-03,275959,267370
2026-01-04,285807,282650
2026-01-05,296727,284551
2026-01-06,289571,274839
2026-01-07,276378,275916
2026-01-08,283891,274311
2026-01-09,279392,268589
2026-01-10,290725,263415
2026-01-11,280291,267442
2026-01-12,294314,275589
2026-01-13,278608,264341
2026-01-14,283593,261500
2026-01-15,282153,269381
2026-01-16,295032,269621
2026-01-17,287141,266375
2026-01-18,289285,276438
2026-01-19,288623,271740
2026-01-20,275594,268468
2026-01-21,281456,265596
2026-01-22,283051,266754
2026-01-23,283055,271789
2026-01-24,284604,269780
2026-01-25,277036,268482
2026-01-26,291324,275249
2026-01-27,281215,257416
2026-01-28,286107,243735
2026-01-29,278721,256311
2026-01-30,284391,266980
2026-01-31,274125,265703
2026-02-01,286291,270446
2026-02-02,283395,270403
2026-02-03,279486,265621
2026-02-04,290960,273566
2026-02-05,281718,278172
2026-02-06,286231,276438
2026-02-07,278047,270860
2026-02-08,278438,271649
2026-02-09,284986,271629
2026-02-10,279100,265539
2026-02-11,280122,264746
2026-02-12,279403,265033
2026-02-13,290472,268085
2026-02-14,287236,285386
2026-02-15,299206,287563
2026-02-16,288629,285058
2026-02-17,283371,285058
2026-02-18,269581,258363
2026-02-19,281684,276197
2026-02-20,280843,271008
2026-02-21,275675,276827
2026-02-22,283633,277702
2026-02-23,285502,267628
2026-02-24,290378,287273
2026-02-25,320492,269419
2026-02-26,298180,273718
2026-02-27,309463,309261
2026-02-28,311764,289772
2026-03-01,294737,279659
2026-03-02,299133,307852
2026-03-03,331615,337972
2026-03-04,316433,297476
2026-03-05,305767,289853
2026-03-06,302478,299533
2026-03-07,295012,282951
2026-03-08,289656,272466
2026-03-09,298695,276239
2026-03-10,292171,276469
2026-03-11,293379,250151
2026-03-12,294885,261329
2026-03-13,291351,272009
2026-03-14,290140,279481
2026-03-15,288970,261149
2026-03-16,298111,267570
2026-03-17,295119,308804
2026-03-18,304609,290621
2026-03-19,310834,291317
2026-03-20,294842,283645
2026-03-21,290723,293562
2026-03-22,293050,289314
2026-03-23,297575,288987
2026-03-24,295679,276590
2026-03-25,287891,278444
2026-03-26,292173,270401
2026-03-27,288345,276111
2026-03-28,292704,280454
2026-03-29,292896,293724
2026-03-30,301941,314293
2026-03-31,336507,358094
2026-04-01,319177,309013
2026-04-02,309036,304211
2026-04-03,302444,315146
2026-04-04,324665,363723
2026-04-05,343058,351837
2026-04-06,344129,332051
2026-04-07,317744,314333
2026-04-08,319735,295244
2026-04-09,302286,337228
2026-04-10,343555,360088
2026-04-11,341970,343073
2026-04-12,323600,333465
2026-04-13,326568,314649
2026-04-14,312214,307837
2026-04-15,308807,315055
2026-04-16,312031,318674
2026-04-17,312159,320804
2026-04-18,355049,362118
2026-04-19,317873,329533
2026-04-20,324441,325927
2026-04-21,309284,304983
2026-04-22,300554,301961
2026-04-23,304923,303087
2026-04-24,303459,297415
2026-04-25,294619,281577
2026-04-26,298669,299657
2026-04-27,305877,310438
2026-04-28,292964,288388
2026-04-29,303313,287031
2026-04-30,296683,300838
2026-05-01,362383,354517
2026-05-02,314006,319025
2026-05-03,324345,331841
2026-05-04,340089,317086
2026-05-05,307779,324751
2026-05-06,307049,301559
2026-05-07,301205,298195
2026-05-08,296910,307946
2026-05-09,304489,303108
2026-05-10,295552,289544
2026-05-11,303105,292570
2026-05-12,296100,286203
2026-05-13,300138,299295
2026-05-14,300415,306321
2026-05-15,300642,303408
2026-05-16,296804,299529
2026-05-17,301232,320553
2026-05-18,308043,312573
2026-05-19,296286,304101
2026-05-20,317530,338236
2026-05-21,391104,346478
2026-05-22,333852,330770
2026-05-23,307084,318002
2026-05-24,302971,304315
2026-05-25,306708,304946
2026-05-26,307833,324360
2026-05-27,368543,354238
2026-05-28,359655,351969
2026-05-29,320471,345439
2026-05-30,310560,335068
2026-05-31,301433,308664
2026-06-01,311750,340237
2026-06-02,387359,356773
2026-06-03,356468,355875
2026-06-04,313617,327990
2026-06-05,313792,338130
2026-06-06,305559,324256
2026-06-07,292158,309366
2026-06-08,306165,320676
2026-06-09,297849,301353
2026-06-10,296116,306172
2026-06-11,293677,307999
2026-06-12,297983,300454
2026-06-13,291043,323896
2026-06-14,294074,326342
2026-06-15,301616,332637
2026-06-16,293997,322406
2026-06-17,298420,342084
2026-06-18,297710,293612
2026-06-19,319578,322153
2026-06-20,388531,356421
2026-06-21,353693,350730
2026-06-22,331625,351903
2026-06-23,301759,304751
2026-06-24,320803,312304
2026-06-25,318939,313084
2026-06-26,319816,327085
2026-06-27,308247,321002
2026-06-28,304289,307464
2026-06-29,327477,315878
2026-06-30,308086,313339
2026-07-01,384847,352713
2026-07-02,404556,358505
2026-07-03,364646,357153
2026-07-04,353226,359327
2026-07-05,354944,341861
2026-07-06,333588,346327
2026-07-07,333760,332713
2026-07-08,313980,337842
2026-07-09,319090,322478
2026-07-10,319665,306662
2026-07-11,326628,336443
2026-07-12,322076,331882
2026-07-13,320977,325227
2026-07-14,314074,338611
2026-07-15,322184,322327
2026-07-16,308826,327218
2026-07-17,311380,335242
2026-07-18,313662,318784
2026-07-19,309251,316378
2026-07-20,346717,340818
2026-07-21,319714,316943
2026-07-22,320116,298683
2026-07-23,311833,306559
2026-07-24,299996,314334
2026-07-25,308293,301293
2026-07-26,312839,297487
2026-07-27,299887,335580
2026-07-28,298600,319480
2026-07-29,301635,313474
2026-07-30,298537,298676
2026-07-31,298007,319639
2026-08-01,295835,320039
2026-08-02,296985,327028
2026-08-03,300233,303354
2026-08-04,297208,304856
2026-08-05,297345,301456
2026-08-06,294329,298689
2026-08-07,297952,0
2026-08-08,297299,0
2026-08-09,312652,0
2026-08-10,331395,0
2026-08-11,296586,0
2026-08-12,309612,0
2026-08-13,337078,0
2026-08-14,323747,0
2026-08-15,309030,0
2026-08-16,398325,0
2026-08-17,405304,0
2026-08-18,411227,0
2026-08-19,397753,0
2026-08-20,381566,0
2026-08-21,347775,0
2026-08-22,329180,0
2026-08-23,323130,0
2026-08-24,332301,0
2026-08-25,318550,0
2026-08-26,323870,0
2026-08-27,344972,0
2026-08-28,362991,0
2026-08-29,418829,0
2026-08-30,420921,0
2026-08-31,413898,0
2026-09-01,393439,0
2026-09-02,391660,0
2026-09-03,366330,0
2026-09-04,354431,0
2026-09-05,353708,0
2026-09-06,333862,0
2026-09-07,342173,0
2026-09-08,343478,0
2026-09-09,340735,0
2026-09-10,352428,0
