date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,wind_direction_deg,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,wind_dir_1d_lag,month,중앙사업단_vol,중앙사업단_vol_1d_lag,중앙사업단_vol_3d_sum_lag,영도사업단_vol,영도사업단_vol_1d_lag,영도사업단_vol_3d_sum_lag,log_ecoli
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,88119.0,86497.0,257292.0,,,,0.6931471805599453
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,88119.0,86497.0,257292.0,,,,0.6931471805599453
2016-05-12,,0.0,1.0,0,0.0,16.245833333333334,2.7511596083333334,235.25,0.0,21.2,21.2,14.75,16.245833333333334,2.523150166666667,242.08333333333334,5,88119.0,86497.0,257292.0,,,,0.6931471805599453
2017-09-20,송도비치호텔앞,0.0,20.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,75387.0,87497.0,260826.0,,,,3.044522437723423
2017-09-20,송도임해행정봉사실앞,0.5,20.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,75387.0,87497.0,260826.0,,,,3.044522437723423
2017-09-20,송도스포츠센터앞,1.0,10.0,0,0.0,22.375,3.3784749250000004,261.125,0.0,6.7,7.0,22.125,22.375,3.351854533333334,258.625,9,75387.0,87497.0,260826.0,,,,2.3978952727983707
2017-09-04,송도비치호텔앞,0.0,10.0,0,0.0,22.8125,4.1736144500000005,52.5,0.0,0.1,0.1,21.891666666666666,22.8125,4.38194795,88.54166666666667,9,82226.0,80583.0,253625.0,,,,2.3978952727983707
2017-09-04,송도임해행정봉사실앞,0.5,10.0,0,0.0,22.8125,4.1736144500000005,52.5,0.0,0.1,0.1,21.891666666666666,22.8125,4.38194795,88.54166666666667,9,82226.0,80583.0,253625.0,,,,2.3978952727983707
2017-09-04,송도스포츠센터앞,1.0,31.0,0,0.0,22.8125,4.1736144500000005,52.5,0.0,0.1,0.1,21.891666666666666,22.8125,4.38194795,88.54166666666667,9,82226.0,80583.0,253625.0,,,,3.4657359027997265
2017-08-23,송도비치호텔앞,0.0,63.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,86633.0,90573.0,266064.0,,,,4.1588830833596715
2017-08-23,송도임해행정봉사실앞,0.5,96.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,86633.0,90573.0,266064.0,,,,4.574710978503383
2017-08-23,송도스포츠센터앞,1.0,96.0,0,5.4,27.587500000000002,4.571762916666667,241.25,14.4,29.799999999999997,33.0,26.25,27.587500000000002,4.372688683333334,235.25,8,86633.0,90573.0,266064.0,,,,4.574710978503383
2017-08-17,송도비치호텔앞,0.0,131.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,88067.0,85910.0,261815.0,,,,4.882801922586371
2017-08-17,송도임해행정봉사실앞,0.5,181.0,0,8.0,25.599999999999998,2.638891,116.45833333333333,8.3,119.60000000000001,120.10000000000001,25.77916666666667,25.599999999999998,2.3032425833333336,126.83333333333333,8,88067.0,85910.0,261815.0,,,,5.204006687076795
