날짜,저수위(m),저수량(백만㎥),저수율(%),강우량(mm),유입량(㎥/s),총방류량(㎥/s),발전방류량(㎥/s),여수로방류량(㎥/s)
2024-12-04,0.74,296.377,96.48,0.0286,83.955,129.506,0.0,100.609
2024-12-03,0.8255,300.3126,97.76,0.0076,179.309,137.157,0.0,94.987
2024-12-02,0.7464,296.6706,96.57,0.0418,159.433,166.662,0.0,118.082
2024-12-01,0.76,297.2952,96.78,0.0301,174.046,195.352,0.0,150.831
2024-11-30,0.8,299.136,97.38,0.0472,211.215,199.116,0.0,156.28
2024-11-29,0.7773,298.0906,97.04,0.0444,213.95,185.892,0.0,142.114
2024-11-28,0.7245,295.6664,96.25,0.5245,210.36,245.184,0.0,216.439
2024-11-27,0.79,298.6752,97.23,1.1783,291.89,252.56,0.0,211.061
2024-11-26,0.716,295.2771,96.12,17.938,171.434,123.648,0.0,94.741
2024-11-25,0.6255,291.1484,94.78,0.3013,156.37,190.392,0.0,161.879
2024-11-24,0.69,294.0879,95.73,0.0468,140.758,177.88,0.0,148.725
2024-11-23,0.76,297.2952,96.78,0.0122,140.064,145.384,0.0,116.271
2024-11-22,0.77,297.7548,96.93,0.0071,88.886,74.372,0.0,45.246
2024-11-21,0.7427,296.5008,96.52,0.0095,102.809,96.546,0.0,67.456
2024-11-20,0.7309,295.9597,96.34,0.0007,166.806,192.907,0.0,163.858
2024-11-19,0.78,298.2148,97.08,0.0297,135.88,118.007,0.0,78.768
2024-11-18,0.7464,296.6706,96.57,0.0158,96.527,87.821,0.0,44.568
2024-11-17,0.73,295.9184,96.33,0.0228,181.41,173.722,0.0,136.907
2024-11-16,0.7155,295.2542,96.11,0.0436,159.614,161.999,0.0,117.82
2024-11-15,0.72,295.4602,96.18,0.6999,125.714,149.612,0.0,103.493
2024-11-14,0.765,297.525,96.85,0.009,115.68,120.736,0.0,89.254
2024-11-13,0.7745,297.9618,96.99,0.014,197.358,189.643,0.0,158.787
2024-11-12,0.76,297.2952,96.78,0.0166,214.505,203.878,0.0,173.554
2024-11-11,0.74,296.377,96.48,0.0396,193.709,202.9,0.0,173.294
2024-11-10,0.7573,297.1711,96.74,0.0161,151.782,144.024,0.0,114.323
2024-11-09,0.7427,296.5008,96.52,0.0167,162.303,183.1,0.0,153.103
2024-11-08,0.7818,298.2977,97.1,0.0141,178.266,172.941,0.0,142.839
2024-11-07,0.7718,297.8376,96.95,0.0,172.768,197.406,0.0,163.225
2024-11-06,0.818,299.9663,97.65,0.0,276.65,224.497,0.0,196.957
2024-11-05,0.72,295.4602,96.18,0.4589,289.74,296.476,0.0,269.381
2024-11-04,0.7327,296.0422,96.37,0.1681,354.423,327.468,0.0,299.436
2024-11-03,0.6818,293.7133,95.61,0.0929,492.625,504.156,0.0,476.114
2024-11-02,0.7036,294.7096,95.93,15.2651,577.639,602.249,0.0,574.0
2024-11-01,0.75,296.8359,96.63,16.1318,250.946,239.372,0.0,210.872
2024-10-31,0.7282,295.8359,96.3,0.0081,264.386,285.159,0.0,234.267
2024-10-30,0.7673,297.6307,96.89,0.0339,182.486,177.646,0.0,126.325
2024-10-29,0.7582,297.2125,96.75,0.0163,263.708,282.078,0.0,231.153
2024-10-28,0.7927,298.7996,97.27,0.3579,219.84,174.939,0.0,126.339
2024-10-27,0.7082,294.9201,96.0,1.8356,207.986,230.16,0.0,181.56
2024-10-26,0.75,296.8359,96.63,0.0674,243.968,212.163,0.0,163.563
2024-10-25,0.69,294.0879,95.73,0.0438,386.065,395.697,0.0,345.661
2024-10-24,0.7082,294.9201,96.0,0.0395,454.781,457.642,0.0,405.935
2024-10-23,0.7136,295.1672,96.08,0.7214,999.434,965.823,0.0,914.51
2024-10-22,0.65,292.2632,95.14,31.9676,1180.667,1183.62,0.0,1133.014
2024-10-21,0.6556,292.5183,95.22,2.6206,245.274,282.718,0.0,231.501
2024-10-20,0.7264,295.7534,96.27,0.0916,439.273,481.465,0.0,431.398
2024-10-19,0.8057,299.3988,97.46,10.6576,421.896,428.09,0.0,377.549
2024-10-18,0.8173,299.9339,97.64,17.3921,280.251,252.104,0.0,202.393
2024-10-17,0.7645,297.502,96.84,0.0368,179.072,153.056,0.0,103.611
2024-10-16,0.7155,295.2542,96.11,0.2349,162.023,212.288,0.0,140.702
2024-10-15,0.81,299.5971,97.53,6.4517,231.846,219.257,0.0,168.168
2024-10-14,0.7864,298.5094,97.17,13.3966,216.113,228.702,0.0,176.511
2024-10-13,0.81,299.5971,97.53,0.0312,159.289,143.29,0.0,89.258
2024-10-12,0.78,298.2148,97.08,0.0218,145.512,134.868,0.0,81.018
2024-10-11,0.76,297.2952,96.78,0.014,182.513,197.526,0.0,143.804
2024-10-10,0.7882,298.5923,97.2,0.1213,182.159,161.83,0.0,108.254
2024-10-09,0.75,296.8359,96.63,0.06,195.666,223.727,0.0,170.104
2024-10-08,0.8027,299.2604,97.42,0.7866,170.723,129.655,0.0,76.853
2024-10-07,0.7255,295.7122,96.26,2.8704,203.339,216.345,0.0,134.24
2024-10-06,0.75,296.8359,96.63,2.1602,281.187,279.752,0.0,172.973
2024-10-05,0.7473,296.7119,96.59,0.0285,248.765,228.502,0.0,122.757
2024-10-04,0.7091,294.9612,96.02,0.1516,231.401,208.824,0.0,117.652
2024-10-03,0.6664,293.0106,95.38,5.281,188.94,212.47,0.0,157.928
2024-10-02,0.7109,295.0436,96.04,0.0,292.093,285.37,0.0,234.405
2024-10-01,0.6982,294.4627,95.85,0.0323,216.369,238.526,0.0,187.162
2024-09-30,0.74,296.377,96.48,0.0169,304.042,276.807,0.0,225.344
2024-09-29,0.6886,294.0239,95.71,0.0239,333.102,378.679,0.0,327.019
2024-09-28,0.7745,297.9618,96.99,0.2452,315.447,307.732,0.0,255.839
2024-09-27,0.76,297.2952,96.78,0.0504,362.323,328.587,0.0,276.981
2024-09-26,0.6964,294.3804,95.83,0.3307,253.068,273.257,0.0,221.798
2024-09-25,0.7345,296.1247,96.4,0.1124,482.954,481.999,0.0,430.278
2024-09-24,0.7327,296.0422,96.37,0.0751,944.178,962.563,0.0,910.217
2024-09-23,0.7673,297.6307,96.89,0.1442,2425.42,2593.905,0.0,2510.587
2024-09-22,1.08,312.1878,101.62,0.2305,4312.612,4354.039,0.0,4255.299
2024-09-21,1.1557,315.7671,102.79,117.9512,2670.625,2503.417,0.0,2454.143
2024-09-20,0.8473,301.3203,98.09,35.5761,497.378,412.717,0.0,362.516
2024-09-19,0.6882,294.0056,95.71,0.0186,149.82,110.019,0.0,39.994
2024-09-18,0.6127,290.5668,94.59,13.2336,186.971,267.239,0.0,153.262
2024-09-17,0.7645,297.502,96.84,0.2123,176.1,176.1,0.0,74.508
2024-09-16,0.7645,297.502,96.84,0.0466,160.103,161.114,0.0,86.636
2024-09-15,0.7664,297.5893,96.87,0.0208,205.878,218.446,0.0,122.63
2024-09-14,0.79,298.6752,97.23,0.0101,182.732,160.008,0.0,69.05
2024-09-13,0.7473,296.7119,96.59,0.1865,242.228,243.663,0.0,129.366
2024-09-12,0.75,296.8359,96.63,4.0926,351.014,381.05,0.0,300.287
2024-09-11,0.8064,299.431,97.47,16.84,187.091,96.49,0.0,27.54
2024-09-10,0.6355,291.6031,94.92,0.0,119.358,124.098,0.0,46.255
2024-09-09,0.6445,292.0127,95.06,0.0278,195.417,259.482,0.0,167.155
2024-09-08,0.7655,297.5479,96.86,0.4628,234.509,233.977,0.0,90.629
2024-09-07,0.7645,297.502,96.84,2.9906,263.172,239.54,0.0,122.785
2024-09-06,0.72,295.4602,96.18,10.0115,133.904,104.548,0.0,41.353
2024-09-05,0.6645,292.9239,95.35,0.1096,132.75,167.408,0.0,56.288
2024-09-04,0.73,295.9184,96.33,0.009,122.78,128.566,0.0,46.867
2024-09-03,0.7409,296.4183,96.49,0.1224,146.683,114.9,0.0,46.855
2024-09-02,0.6809,293.6722,95.6,0.0911,171.354,205.048,0.0,118.883
2024-09-01,0.7445,296.5834,96.54,0.0108,264.903,283.784,0.0,154.492
2024-08-31,0.78,298.2148,97.08,0.0405,170.572,191.912,0.0,63.68
2024-08-30,0.82,300.0586,97.68,0.1946,203.462,182.122,0.0,67.438
2024-08-29,0.78,298.2148,97.08,1.9846,144.792,133.669,0.0,30.574
2024-08-28,0.7591,297.2538,96.76,0.1633,266.738,254.201,0.0,123.349
2024-08-27,0.7355,296.1706,96.41,3.3302,225.018,169.259,0.0,74.307
2024-08-26,0.63,291.353,94.84,4.955,270.545,294.007,0.0,180.306
2024-08-25,0.6745,293.3801,95.5,3.9427,325.501,388.227,0.0,266.786
2024-08-24,0.7927,298.7996,97.27,1.649,327.095,347.012,0.0,251.653
2024-08-23,0.83,300.5204,97.83,0.2684,253.189,253.189,0.0,131.952
2024-08-22,0.83,300.5204,97.83,3.0124,242.293,189.029,0.0,103.599
2024-08-21,0.73,295.9184,96.33,12.8339,252.736,240.228,0.0,134.339
2024-08-20,0.7064,294.8377,95.98,5.9234,227.563,254.092,0.0,154.328
2024-08-19,0.7564,297.1298,96.72,0.5459,274.466,236.879,0.0,136.215
2024-08-18,0.6855,293.8823,95.67,0.1017,476.972,521.793,0.0,424.202
2024-08-17,0.77,297.7548,96.93,2.0476,115.049,109.729,0.0,46.437
2024-08-16,0.76,297.2952,96.78,0.5911,78.129,82.492,0.0,19.802
2024-08-15,0.7682,297.6721,96.9,1.9842,131.354,126.992,0.0,44.063
2024-08-14,0.76,297.2952,96.78,0.6792,172.669,156.734,0.0,55.877
2024-08-13,0.73,295.9184,96.33,0.0149,158.576,95.217,0.0,25.23
2024-08-12,0.61,290.4442,94.55,0.463,339.485,415.376,0.0,280.413
2024-08-11,0.7536,297.0012,96.68,0.0134,206.861,220.907,0.0,88.3
2024-08-10,0.78,298.2148,97.08,0.0007,233.355,247.912,0.0,138.225
2024-08-09,0.8073,299.4726,97.48,0.1506,242.923,180.601,0.0,75.496
2024-08-08,0.69,294.0879,95.73,2.9543,288.352,261.963,0.0,172.226
2024-08-07,0.64,291.8079,94.99,0.5547,316.059,358.331,0.0,244.301
2024-08-06,0.72,295.4602,96.18,0.9024,594.608,562.878,0.0,451.642
2024-08-05,0.66,292.7188,95.29,14.2318,448.106,466.861,0.0,331.8
2024-08-04,0.6955,294.3392,95.81,3.5767,301.289,327.794,0.0,209.768
2024-08-03,0.7455,296.6293,96.56,0.4468,297.113,304.82,0.0,169.75
2024-08-02,0.76,297.2952,96.78,0.2655,192.311,179.773,0.0,65.613
2024-08-01,0.7364,296.2119,96.42,0.1112,226.907,250.089,0.0,105.045
2024-07-31,0.78,298.2148,97.08,0.0552,306.545,285.274,0.0,103.735
2024-07-30,0.74,296.377,96.48,0.0633,314.89,299.934,0.0,134.479
2024-07-29,0.7118,295.0848,96.06,0.1244,426.172,435.82,0.0,277.425
2024-07-28,0.73,295.9184,96.33,0.0897,422.161,416.857,0.0,268.838
2024-07-27,0.72,295.4602,96.18,5.3924,309.311,327.624,0.0,193.492
2024-07-26,0.7545,297.0425,96.69,1.4736,430.026,411.712,0.0,275.782
2024-07-25,0.72,295.4602,96.18,0.9452,469.039,506.249,0.0,380.479
2024-07-24,0.79,298.6752,97.23,8.5209,606.197,648.979,0.0,516.484
2024-07-23,0.87,302.3716,98.43,0.5054,594.039,482.317,0.0,360.039
2024-07-22,0.66,292.7188,95.29,0.0627,797.979,855.787,0.0,740.3
2024-07-21,0.7691,297.7134,96.91,5.1112,1326.204,1292.867,0.0,1190.695
2024-07-20,0.7063,294.8331,95.97,11.8561,1270.104,1193.085,0.0,1082.674
2024-07-19,0.56,288.1787,93.81,3.7391,1415.698,1410.466,0.0,1308.086
2024-07-18,0.55,287.7267,93.66,8.6579,1685.729,1642.622,0.0,1531.667
2024-07-17,0.4673,284.0022,92.45,0.7622,1501.536,1618.269,0.0,1464.99
2024-07-16,0.69,294.0879,95.73,22.6599,1245.695,1225.524,0.0,1075.74
2024-07-15,0.6518,292.3451,95.16,0.4629,1698.98,1661.233,0.0,1523.611
2024-07-14,0.58,289.0838,94.1,5.6798,1788.915,1815.178,0.0,1685.365
2024-07-13,0.63,291.353,94.84,0.2429,2166.045,2169.045,0.0,2053.498
2024-07-12,0.6357,291.6122,94.93,0.4404,3030.045,3259.083,0.0,3121.99
2024-07-11,1.0633,311.4011,101.37,1.9191,5046.899,5045.701,0.0,4862.937
2024-07-10,1.0611,311.2976,101.33,57.8241,3466.176,3416.73,0.0,3244.677
2024-07-09,0.97,307.0254,99.94,52.7041,2335.25,2263.546,0.0,2188.3
2024-07-08,0.8367,300.8301,97.93,46.6925,1643.684,1581.056,0.0,1491.776
2024-07-07,0.7191,295.419,96.17,12.8038,216.374,225.073,0.0,125.218
2024-07-06,0.7355,296.1706,96.41,0.0118,310.998,313.387,0.0,201.571
2024-07-05,0.74,296.377,96.48,2.7334,590.748,560.87,0.0,452.049
2024-07-04,0.6836,293.7955,95.64,0.0175,1039.642,948.515,0.0,850.977
2024-07-03,0.51,285.9222,93.07,10.1554,1635.997,1630.786,0.0,1534.529
2024-07-02,0.5,285.4719,92.93,31.6192,1131.392,1213.843,0.0,1107.243
2024-07-01,0.6573,292.5957,95.25,0.0245,961.515,899.932,0.0,800.765
2024-06-30,0.54,287.275,93.51,29.5475,1423.022,1466.379,0.0,1352.956
2024-06-29,0.6227,291.0211,94.73,34.3337,232.172,294.161,0.0,177.532
2024-06-28,0.74,296.377,96.48,0.026,154.735,134.484,0.0,46.421
2024-06-27,0.7018,294.6273,95.91,0.3061,125.853,106.666,0.0,21.623
2024-06-26,0.6655,292.9695,95.37,0.0,260.758,325.357,0.0,199.192
2024-06-25,0.7873,298.5509,97.18,0.0193,276.866,283.638,0.0,174.528
2024-06-24,0.8,299.136,97.38,1.6184,238.081,200.841,0.0,88.138
2024-06-23,0.73,295.9184,96.33,1.5367,424.759,412.409,0.0,314.0
2024-06-22,0.7067,294.8514,95.98,21.9422,295.674,298.852,0.0,206.026
2024-06-21,0.7127,295.126,96.07,0.0005,198.517,212.996,0.0,124.36
2024-06-20,0.74,296.377,96.48,0.318,208.211,206.3,0.0,91.94
2024-06-19,0.7364,296.2119,96.42,0.0,324.551,348.693,0.0,234.665
2024-06-18,0.7818,298.2977,97.1,0.0204,332.947,311.195,0.0,152.785
2024-06-17,0.7409,296.4183,96.49,0.0062,355.168,317.628,0.0,171.335
2024-06-16,0.67,293.1748,95.43,0.1031,559.743,570.787,0.0,430.125
2024-06-15,0.6909,294.129,95.75,10.3672,306.91,309.343,0.0,170.139
2024-06-14,0.6955,294.3392,95.81,0.0006,433.925,446.422,0.0,304.599
2024-06-13,0.7191,295.419,96.17,0.0029,312.659,303.971,0.0,218.142
2024-06-12,0.7027,294.6684,95.92,0.021,200.578,246.953,0.0,116.135
2024-06-11,0.79,298.6752,97.23,0.0349,268.952,302.941,0.0,180.45
2024-06-10,0.8536,301.6119,98.18,0.0008,312.424,243.611,0.0,127.141
2024-06-09,0.7245,295.6664,96.25,0.9284,443.216,461.589,0.0,348.542
2024-06-08,0.7591,297.2538,96.76,12.8201,329.274,289.247,0.0,194.762
2024-06-07,0.6836,293.7955,95.64,0.0,302.514,300.612,0.0,185.621
2024-06-06,0.68,293.6312,95.58,0.0,203.642,212.314,0.0,90.797
2024-06-05,0.6964,294.3804,95.83,0.0627,258.207,275.531,0.0,180.435
2024-06-04,0.7291,295.8772,96.31,0.0278,350.843,314.288,0.0,213.409
2024-06-03,0.66,292.7188,95.29,0.0724,288.784,276.819,0.0,177.215
2024-06-02,0.6373,291.685,94.95,0.4264,320.441,337.684,0.0,233.994
2024-06-01,0.67,293.1748,95.43,0.0,217.475,217.475,0.0,128.009
2024-05-31,0.67,293.1748,95.43,0.0596,182.651,166.831,0.0,85.701
2024-05-30,0.64,291.8079,94.99,0.0672,180.863,201.966,0.0,100.484
2024-05-29,0.68,293.6312,95.58,0.0,287.871,282.589,0.0,161.551
2024-05-28,0.67,293.1748,95.43,0.02,187.165,256.641,0.0,160.553
2024-05-27,0.8009,299.1775,97.39,0.4331,247.143,185.328,0.0,94.871
2024-05-26,0.6845,293.8366,95.65,11.4972,331.97,311.386,0.0,211.838
2024-05-25,0.6455,292.0582,95.07,0.0,342.559,344.931,0.0,246.127
2024-05-24,0.65,292.2632,95.14,0.0,390.768,382.602,0.0,271.032
2024-05-23,0.6345,291.5576,94.91,0.0,269.708,298.993,0.0,173.75
2024-05-22,0.69,294.0879,95.73,0.0004,246.613,257.198,0.0,131.08
2024-05-21,0.71,295.0024,96.03,0.0005,239.214,265.751,0.0,138.367
2024-05-20,0.76,297.2952,96.78,0.0146,344.486,339.17,0.0,213.417
2024-05-19,0.75,296.8359,96.63,0.01,263.927,285.215,0.0,153.872
2024-05-18,0.79,298.6752,97.23,0.0,346.808,293.714,0.0,156.542
2024-05-17,0.69,294.0879,95.73,0.0472,395.754,428.038,0.0,298.373
2024-05-16,0.7509,296.8772,96.64,4.9623,334.274,343.952,0.0,223.555
2024-05-15,0.7691,297.7134,96.91,12.5107,254.259,248.461,0.0,166.308
2024-05-14,0.7582,297.2125,96.75,0.0,222.145,228.422,0.0,140.146
2024-05-13,0.77,297.7548,96.93,0.039,386.617,360.059,0.0,277.581
2024-05-12,0.72,295.4602,96.18,5.4413,661.311,699.002,0.0,624.551
2024-05-11,0.7909,298.7167,97.24,5.2637,559.49,564.343,0.0,471.952
2024-05-10,0.8,299.136,97.38,0.0241,591.04,585.707,0.0,452.807
2024-05-09,0.79,298.6752,97.23,0.0322,731.248,721.074,0.0,646.53
2024-05-08,0.7709,297.7962,96.94,0.6228,1105.48,1023.909,0.0,945.632
2024-05-07,0.6167,290.7485,94.65,8.4639,1565.59,1649.024,0.0,1569.754
2024-05-06,0.7744,297.9572,96.99,11.4212,2328.656,2265.653,0.0,2130.382
2024-05-05,0.6555,292.5137,95.22,34.2305,382.415,464.399,0.0,366.382
2024-05-04,0.81,299.5971,97.53,0.0,367.483,337.438,0.0,257.845
2024-05-03,0.7536,297.0012,96.68,0.0105,273.746,255.91,0.0,182.918
2024-05-02,0.72,295.4602,96.18,0.0501,366.251,366.251,0.0,293.377
2024-05-01,0.72,295.4602,96.18,2.7528,450.44,487.65,0.0,412.793
2024-04-30,0.79,298.6752,97.23,1.2484,349.111,338.458,0.0,264.515
2024-04-29,0.77,297.7548,96.93,10.4009,342.908,328.394,0.0,258.952
2024-04-28,0.7427,296.5008,96.52,0.0,318.883,337.762,0.0,260.549
2024-04-27,0.7782,298.132,97.05,0.0,348.329,349.287,0.0,248.647
2024-04-26,0.78,298.2148,97.08,0.0,238.126,223.601,0.0,144.187
2024-04-25,0.7527,296.9599,96.67,0.1004,325.343,302.687,0.0,221.645
2024-04-24,0.71,295.0024,96.03,2.667,235.797,219.186,0.0,141.706
2024-04-23,0.6786,293.5672,95.56,2.8418,339.511,339.776,0.0,266.143
2024-04-22,0.6791,293.5901,95.57,0.024,375.047,373.62,0.0,307.65
2024-04-21,0.6764,293.4668,95.53,1.0033,458.603,449.945,0.0,388.888
2024-04-20,0.66,292.7188,95.29,7.6741,311.722,290.653,0.0,232.775
2024-04-19,0.62,290.8984,94.69,0.007,208.539,266.641,0.0,206.057
2024-04-18,0.73,295.9184,96.33,0.0,254.106,254.106,0.0,202.368
2024-04-17,0.73,295.9184,96.33,0.0,290.49,273.164,0.0,221.416
2024-04-16,0.6973,294.4215,95.84,0.3829,383.713,358.732,0.0,287.628
2024-04-15,0.65,292.2632,95.14,15.4846,352.209,406.09,0.0,341.243
2024-04-14,0.7518,296.9185,96.65,0.0005,306.046,299.778,0.0,251.178
2024-04-13,0.74,296.377,96.48,0.0,250.853,277.453,0.0,218.662
2024-04-12,0.79,298.6752,97.23,0.0034,273.839,252.551,0.0,171.518
2024-04-11,0.75,296.8359,96.63,0.0,306.868,345.61,0.0,271.977
2024-04-10,0.8227,300.1832,97.72,0.0,338.789,299.091,0.0,215.934
2024-04-09,0.7482,296.7533,96.6,0.0,414.738,413.781,0.0,336.241
2024-04-08,0.7464,296.6706,96.57,0.0,436.898,416.637,0.0,333.664
2024-04-07,0.7082,294.9201,96.0,0.0,379.771,382.632,0.0,311.447
2024-04-06,0.7136,295.1672,96.08,0.0,589.597,544.03,0.0,493.094
2024-04-05,0.6273,291.2302,94.8,0.0139,982.754,980.807,0.0,930.836
2024-04-04,0.6236,291.062,94.75,0.1712,1505.987,1497.891,0.0,1446.379
2024-04-03,0.6082,290.3625,94.52,27.5717,851.516,875.886,0.0,824.196
2024-04-02,0.6545,292.4681,95.2,2.5627,391.232,451.941,0.0,401.028
2024-04-01,0.7691,297.7134,96.91,0.0153,385.733,372.176,0.0,320.528
2024-03-31,0.7436,296.5421,96.53,0.0263,509.524,518.24,0.0,489.234
2024-03-30,0.76,297.2952,96.78,0.7348,1022.713,1076.105,0.0,1047.943
2024-03-29,0.86,301.9082,98.28,0.0811,1666.837,1612.488,0.0,1584.892
2024-03-28,0.7582,297.2125,96.75,30.1633,466.013,456.343,0.0,429.535
2024-03-27,0.74,296.377,96.48,0.0018,387.124,394.827,0.0,343.774
2024-03-26,0.7545,297.0425,96.69,15.6668,385.664,395.931,0.0,344.507
2024-03-25,0.7738,297.9296,96.98,10.8398,259.358,260.742,0.0,205.273
2024-03-24,0.7764,298.0492,97.02,0.6221,270.258,253.824,0.0,226.728
2024-03-23,0.7455,296.6293,96.56,0.5887,214.203,195.373,0.0,159.727
2024-03-22,0.71,295.0024,96.03,2.0086,158.646,190.502,0.0,161.493
2024-03-21,0.77,297.7548,96.93,0.0,131.939,115.992,0.0,86.891
2024-03-20,0.74,296.377,96.48,0.1155,122.8,133.428,0.0,104.125
2024-03-19,0.76,297.2952,96.78,0.1596,178.271,167.644,0.0,138.418
2024-03-18,0.74,296.377,96.48,0.0,145.485,161.432,0.0,132.188
2024-03-17,0.77,297.7548,96.93,0.0004,175.406,156.062,0.0,126.938
2024-03-16,0.7336,296.0835,96.38,0.0,144.561,149.391,0.0,120.368
2024-03-15,0.7427,296.5008,96.52,0.0175,215.071,248.985,0.0,220.25
2024-03-14,0.8064,299.431,97.47,0.0,234.61,200.695,0.0,165.25
2024-03-13,0.7427,296.5008,96.52,0.0308,226.311,219.57,0.0,161.756
2024-03-12,0.73,295.9184,96.33,0.5503,224.685,217.474,0.0,157.296
2024-03-11,0.7164,295.2954,96.13,0.1879,258.679,259.686,0.0,200.952
2024-03-10,0.7183,295.3824,96.15,0.0103,267.011,283.834,0.0,223.421
2024-03-09,0.75,296.8359,96.63,0.0,254.025,259.341,0.0,197.905
2024-03-08,0.76,297.2952,96.78,0.0644,276.246,254.054,0.0,222.479
2024-03-07,0.7182,295.3778,96.15,0.2235,338.745,362.372,0.0,333.236
2024-03-06,0.7627,297.4192,96.82,0.0604,337.953,298.92,0.0,269.763
2024-03-05,0.6891,294.0468,95.72,7.9257,364.838,381.675,0.0,352.525
2024-03-04,0.7209,295.5015,96.19,0.0388,366.201,402.934,0.0,373.808
2024-03-03,0.79,298.6752,97.23,0.0959,366.791,345.025,0.0,315.881
2024-03-02,0.7491,296.7946,96.61,0.0,381.934,396.455,0.0,367.311
2024-03-01,0.7764,298.0492,97.02,0.0746,465.484,478.063,0.0,448.913
2024-02-29,0.8,299.136,97.38,4.392,441.044,409.111,0.0,381.018
2024-02-28,0.74,296.377,96.48,0.0004,463.892,511.848,0.0,446.929
2024-02-27,0.83,300.5204,97.83,0.0102,505.243,426.932,0.0,377.015
2024-02-26,0.6827,293.7544,95.62,0.0559,337.965,347.115,0.0,306.125
2024-02-25,0.7,294.545,95.88,2.2007,387.656,367.469,0.0,320.921
2024-02-24,0.6618,292.8008,95.31,1.1601,686.07,700.966,0.0,645.786
2024-02-23,0.69,294.0879,95.73,0.2466,1019.832,962.859,0.0,913.679
2024-02-22,0.5818,289.1654,94.13,3.484,1017.632,1006.212,0.0,977.723
2024-02-21,0.56,288.1787,93.81,9.8701,839.017,864.503,0.0,835.808
2024-02-20,0.6086,290.3807,94.53,5.5256,1083.405,1140.765,0.0,1111.622
2024-02-19,0.7173,295.3366,96.14,23.1684,978.838,937.997,0.0,908.916
2024-02-18,0.64,291.8079,94.99,14.4677,228.319,244.14,0.0,215.347
2024-02-17,0.67,293.1748,95.43,0.0,208.172,227.419,0.0,198.329
2024-02-16,0.7064,294.8377,95.98,0.0118,136.296,159.423,0.0,130.602
2024-02-15,0.75,296.8359,96.63,0.3956,188.356,184.001,0.0,155.401
2024-02-14,0.7418,296.4596,96.5,1.1543,177.457,192.448,0.0,163.865
2024-02-13,0.77,297.7548,96.93,0.0073,202.402,176.322,0.0,132.369
2024-02-12,0.7209,295.5015,96.19,0.0,158.624,148.506,0.0,99.137
2024-02-11,0.7018,294.6273,95.91,0.0004,202.5,217.444,0.0,181.414
2024-02-10,0.73,295.9184,96.33,0.005,235.139,243.367,0.0,201.005
2024-02-09,0.7455,296.6293,96.56,0.0,257.878,260.269,0.0,219.478
2024-02-08,0.75,296.8359,96.63,0.0161,223.532,228.848,0.0,200.141
2024-02-07,0.76,297.2952,96.78,0.0442,198.569,187.942,0.0,158.788
2024-02-06,0.74,296.377,96.48,0.4777,199.837,178.157,0.0,149.016
2024-02-05,0.6991,294.5038,95.87,11.781,193.755,177.897,0.0,148.73
2024-02-04,0.6691,293.1337,95.42,2.0565,141.928,116.056,0.0,87.349
2024-02-03,0.62,290.8984,94.69,2.5626,98.991,126.764,0.0,97.784
2024-02-02,0.6727,293.298,95.47,0.004,70.142,115.449,0.0,86.281
2024-02-01,0.7582,297.2125,96.75,0.2356,163.629,164.586,0.0,135.456
2024-01-31,0.76,297.2952,96.78,0.1103,164.137,178.671,0.0,149.549
2024-01-30,0.7873,298.5509,97.18,0.0,162.57,143.199,0.0,114.272
2024-01-29,0.7509,296.8772,96.64,0.0,169.579,174.417,0.0,145.688
2024-01-28,0.76,297.2952,96.78,0.0,165.101,170.421,0.0,143.057
2024-01-27,0.77,297.7548,96.93,0.0114,142.791,143.27,0.0,114.943
2024-01-26,0.7709,297.7962,96.94,0.0076,170.33,169.851,0.0,141.164
2024-01-25,0.77,297.7548,96.93,0.0076,152.943,151.986,0.0,123.618
2024-01-24,0.7682,297.6721,96.9,0.0132,155.022,129.9,0.0,101.585
2024-01-23,0.7209,295.5015,96.19,0.5138,176.202,183.415,0.0,154.281
2024-01-22,0.7345,296.1247,96.4,0.7158,168.897,177.128,0.0,148.1
2024-01-21,0.75,296.8359,96.63,0.6514,228.392,223.559,0.0,194.43
2024-01-20,0.7409,296.4183,96.49,13.0348,132.859,119.863,0.0,90.719
2024-01-19,0.7164,295.2954,96.13,0.0718,106.379,99.229,0.0,70.057
2024-01-18,0.7029,294.6776,95.92,4.0398,132.133,140.237,0.0,111.064
2024-01-17,0.7182,295.3778,96.15,1.9672,94.562,122.074,0.0,92.921
2024-01-16,0.77,297.7548,96.93,0.006,123.596,130.358,0.0,101.418
2024-01-15,0.7827,298.3391,97.12,0.0296,120.917,124.807,0.0,96.189
2024-01-14,0.79,298.6752,97.23,0.7565,126.226,94.318,0.0,65.781
2024-01-13,0.73,295.9184,96.33,0.0183,139.314,121.988,0.0,75.395
2024-01-12,0.6973,294.4215,95.84,0.0,120.89,122.319,0.0,69.713
2024-01-11,0.7,294.545,95.88,0.019,106.928,122.824,0.0,58.062
2024-01-10,0.73,295.9184,96.33,0.4686,119.313,119.313,0.0,90.68
2024-01-09,0.73,295.9184,96.33,1.5545,116.998,132.933,0.0,103.833
2024-01-08,0.76,297.2952,96.78,0.0102,109.309,103.993,0.0,74.961
2024-01-07,0.75,296.8359,96.63,0.0345,107.158,107.158,0.0,78.024
2024-01-06,0.75,296.8359,96.63,0.0077,129.281,129.281,0.0,100.16
2024-01-05,0.75,296.8359,96.63,0.0,118.171,128.807,0.0,99.684
