방역관리인원수,해수욕장경찰인원수,해수욕장구분년도,해수욕장보조요원인원수,해수욕장소방서인원수,해수욕장안전관리자인원수,해수욕장이름,해수욕장일일사용자수,해수욕장일일일자,해수욕장자원봉사인원수,해수욕장질서계도인원수,해수욕장해양경찰인원수,해수욕장환경관리인원수
,,2021,,,,38(기사문)해수욕장,110,2021-08-12,,,,
,,2021,,,,38(기사문)해수욕장,200,2021-08-13,,,,
,,2021,,,,38(기사문)해수욕장,100,2021-08-14,,,,
,,2021,,,,38(기사문)해수욕장,600,2021-08-15,,,,
,,2021,,,,38(기사문)해수욕장,90,2021-08-16,,,,
,,2021,,,,38(기사문)해수욕장,30,2021-08-17,,,,
,,2021,,,,38(기사문)해수욕장,30,2021-08-18,,,,
,,2021,,,,38(기사문)해수욕장,20,2021-08-19,,,,
,,2021,,,,38(기사문)해수욕장,30,2021-08-20,,,,
,,2021,,,,38(기사문)해수욕장,90,2021-08-21,,,,
,,2021,,,,38(기사문)해수욕장,80,2021-08-22,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-23,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-24,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-25,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-26,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-27,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-28,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-29,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-30,,,,
,,2021,,,,38(기사문)해수욕장,0,2021-08-31,,,,
,0.0,2022,,0.0,,38(기사문)해수욕장,29,2022-07-15,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,150,2022-07-16,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,128,2022-07-17,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,58,2022-07-18,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,27,2022-07-19,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,30,2022-07-20,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,24,2022-07-21,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,110,2022-07-22,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,2851,2022-07-23,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,1321,2022-07-24,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,978,2022-07-25,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,640,2022-07-26,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,610,2022-07-27,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,2200,2022-07-28,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,5400,2022-07-29,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,3800,2022-07-30,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,4010,2022-07-31,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,1229,2022-08-01,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,260,2022-08-02,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,165,2022-08-03,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,180,2022-08-04,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,198,2022-08-05,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,1025,2022-08-06,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,300,2022-08-07,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,30,2022-08-08,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,30,2022-08-09,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,26,2022-08-10,,,0.0,
,0.0,2022,,0.0,,38(기사문)해수욕장,38,2022-08-11,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,500,2016-07-09,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,480,2016-07-10,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,400,2016-07-11,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,380,2016-07-12,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,420,2016-07-13,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,470,2016-07-14,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,520,2016-07-15,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,620,2016-07-16,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,900,2016-07-17,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,400,2016-07-18,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,720,2016-07-19,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,600,2016-07-20,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,580,2016-07-21,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,690,2016-07-22,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,1860,2016-07-23,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,1970,2016-07-24,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,710,2016-07-25,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,850,2016-07-26,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,800,2016-07-27,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,800,2016-07-28,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,820,2016-07-29,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,2200,2016-07-30,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,4500,2016-07-31,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,4280,2016-08-01,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,5500,2016-08-02,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,4740,2016-08-03,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,5400,2016-08-04,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,6200,2016-08-05,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,7100,2016-08-06,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,7800,2016-08-07,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,1350,2016-08-08,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,1550,2016-08-09,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,1620,2016-08-10,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,1700,2016-08-11,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,2850,2016-08-12,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,4720,2016-08-13,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,6360,2016-08-14,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,4300,2016-08-15,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,900,2016-08-16,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,750,2016-08-17,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,700,2016-08-18,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,680,2016-08-19,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,780,2016-08-20,,,0.0,
,0.0,2016,,0.0,,가계해수욕장,760,2016-08-21,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,330,2017-07-08,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,470,2017-07-09,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,80,2017-07-10,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,55,2017-07-11,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,370,2017-07-12,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,380,2017-07-13,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,330,2017-07-14,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,380,2017-07-15,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,270,2017-07-16,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,180,2017-07-17,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,230,2017-07-18,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,250,2017-07-19,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,330,2017-07-20,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,350,2017-07-21,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,1300,2017-07-22,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,1100,2017-07-23,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,780,2017-07-24,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,530,2017-07-25,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,520,2017-07-26,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,670,2017-07-27,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,390,2017-07-28,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,2500,2017-07-29,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,4350,2017-07-30,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,2570,2017-07-31,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,6780,2017-08-01,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,4250,2017-08-02,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,4250,2017-08-03,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,2480,2017-08-04,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,5170,2017-08-05,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,4980,2017-08-06,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,1760,2017-08-07,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,740,2017-08-08,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,880,2017-08-09,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,680,2017-08-10,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,780,2017-08-11,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,2110,2017-08-12,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,5690,2017-08-13,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,2330,2017-08-14,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,980,2017-08-15,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,0,2017-08-16,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,350,2017-08-17,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,0,2017-08-18,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,0,2017-08-19,,,0.0,
,0.0,2017,,0.0,,가계해수욕장,0,2017-08-20,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-07,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-08,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-09,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-10,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-11,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-12,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-13,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-14,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-15,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-16,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-17,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-18,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-19,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-20,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-21,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-22,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-23,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-24,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-25,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-26,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-27,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-28,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-29,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-30,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-07-31,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-01,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-02,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-03,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-04,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-05,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-06,,,0.0,
,0.0,2018,,0.0,,가계해수욕장,0,2018-08-07,,,0.0,
,,2019,,,,가계해수욕장,0,2019-06-01,,,,
,,2019,,,,가계해수욕장,0,2019-06-02,,,,
,,2019,,,,가계해수욕장,0,2019-06-03,,,,
,,2019,,,,가계해수욕장,0,2019-06-04,,,,
,,2019,,,,가계해수욕장,0,2019-06-05,,,,
,,2019,,,,가계해수욕장,0,2019-06-06,,,,
,,2019,,,,가계해수욕장,0,2019-06-07,,,,
,,2019,,,,가계해수욕장,0,2019-06-08,,,,
,,2019,,,,가계해수욕장,0,2019-06-09,,,,
,,2019,,,,가계해수욕장,0,2019-06-10,,,,
,,2019,,,,가계해수욕장,0,2019-06-11,,,,
,,2019,,,,가계해수욕장,0,2019-06-12,,,,
,,2019,,,,가계해수욕장,0,2019-06-13,,,,
,,2019,,,,가계해수욕장,0,2019-06-14,,,,
,,2019,,,,가계해수욕장,0,2019-06-15,,,,
,,2019,,,,가계해수욕장,0,2019-06-16,,,,
,,2019,,,,가계해수욕장,0,2019-06-17,,,,
,,2019,,,,가계해수욕장,0,2019-06-18,,,,
,,2019,,,,가계해수욕장,0,2019-06-19,,,,
,,2019,,,,가계해수욕장,0,2019-06-20,,,,
,,2019,,,,가계해수욕장,0,2019-06-21,,,,
,,2019,,,,가계해수욕장,0,2019-06-22,,,,
,,2019,,,,가계해수욕장,0,2019-06-23,,,,
,,2019,,,,가계해수욕장,0,2019-06-24,,,,
,,2019,,,,가계해수욕장,0,2019-06-25,,,,
,,2019,,,,가계해수욕장,0,2019-06-26,,,,
,,2019,,,,가계해수욕장,0,2019-06-27,,,,
,,2019,,,,가계해수욕장,0,2019-06-28,,,,
,,2019,,,,가계해수욕장,0,2019-06-29,,,,
,,2019,,,,가계해수욕장,0,2019-06-30,,,,
,,2019,,,,가계해수욕장,0,2019-07-01,,,,
,,2019,,,,가계해수욕장,0,2019-07-02,,,,
,,2019,,,,가계해수욕장,0,2019-07-03,,,,
,,2019,,,,가계해수욕장,0,2019-07-04,,,,
,,2019,,,,가계해수욕장,0,2019-07-05,,,,
,,2019,,,,가계해수욕장,580,2019-07-06,,,,
,,2019,,,,가계해수욕장,675,2019-07-07,,,,
,,2019,,,,가계해수욕장,349,2019-07-08,,,,
,,2019,,,,가계해수욕장,261,2019-07-09,,,,
,,2019,,,,가계해수욕장,213,2019-07-10,,,,
,,2019,,,,가계해수욕장,252,2019-07-11,,,,
,,2019,,,,가계해수욕장,420,2019-07-12,,,,
,,2019,,,,가계해수욕장,715,2019-07-13,,,,
,,2019,,,,가계해수욕장,1050,2019-07-14,,,,
,,2019,,,,가계해수욕장,447,2019-07-15,,,,
,,2019,,,,가계해수욕장,382,2019-07-16,,,,
,,2019,,,,가계해수욕장,437,2019-07-17,,,,
,,2019,,,,가계해수욕장,344,2019-07-18,,,,
,,2019,,,,가계해수욕장,443,2019-07-19,,,,
,,2019,,,,가계해수욕장,506,2019-07-20,,,,
,,2019,,,,가계해수욕장,677,2019-07-21,,,,
,,2019,,,,가계해수욕장,725,2019-07-22,,,,
,,2019,,,,가계해수욕장,793,2019-07-23,,,,
,,2019,,,,가계해수욕장,747,2019-07-24,,,,
,,2019,,,,가계해수욕장,769,2019-07-25,,,,
,,2019,,,,가계해수욕장,816,2019-07-26,,,,
,,2019,,,,가계해수욕장,1810,2019-07-27,,,,
,,2019,,,,가계해수욕장,2030,2019-07-28,,,,
,,2019,,,,가계해수욕장,1530,2019-07-29,,,,
,,2019,,,,가계해수욕장,1668,2019-07-30,,,,
,,2019,,,,가계해수욕장,2001,2019-07-31,,,,
,,2019,,,,가계해수욕장,2333,2019-08-01,,,,
,,2019,,,,가계해수욕장,3328,2019-08-02,,,,
,,2019,,,,가계해수욕장,4756,2019-08-03,,,,
,,2019,,,,가계해수욕장,4421,2019-08-04,,,,
,,2019,,,,가계해수욕장,2621,2019-08-05,,,,
,,2019,,,,가계해수욕장,1709,2019-08-06,,,,
,,2019,,,,가계해수욕장,1563,2019-08-07,,,,
,,2019,,,,가계해수욕장,1602,2019-08-08,,,,
,,2019,,,,가계해수욕장,1612,2019-08-09,,,,
,,2019,,,,가계해수욕장,3815,2019-08-10,,,,
,,2019,,,,가계해수욕장,2767,2019-08-11,,,,
,0.0,2019,,0.0,,가계해수욕장,1437,2019-08-12,,,0.0,
,0.0,2019,,0.0,,가계해수욕장,1306,2019-08-13,,,0.0,
,0.0,2019,,0.0,,가계해수욕장,1320,2019-08-14,,,0.0,
,0.0,2019,,0.0,,가계해수욕장,831,2019-08-15,,,0.0,
,,2019,,,,가계해수욕장,1234,2019-08-16,,,,
,,2019,,,,가계해수욕장,2109,2019-08-17,,,,
,,2019,,,,가계해수욕장,1669,2019-08-18,,,,
,,2019,,,,가계해수욕장,0,2019-08-19,,,,
,,2019,,,,가계해수욕장,0,2019-08-20,,,,
,,2019,,,,가계해수욕장,0,2019-08-21,,,,
,,2019,,,,가계해수욕장,0,2019-08-22,,,,
,,2019,,,,가계해수욕장,0,2019-08-23,,,,
,,2019,,,,가계해수욕장,0,2019-08-24,,,,
,,2019,,,,가계해수욕장,0,2019-08-25,,,,
,,2019,,,,가계해수욕장,0,2019-08-26,,,,
,,2019,,,,가계해수욕장,0,2019-08-27,,,,
,,2019,,,,가계해수욕장,0,2019-08-28,,,,
,,2019,,,,가계해수욕장,0,2019-08-29,,,,
,,2019,,,,가계해수욕장,0,2019-08-30,,,,
,,2019,,,,가계해수욕장,0,2019-08-31,,,,
,,2020,,,,가계해수욕장,0,2020-06-01,,,,
,,2020,,,,가계해수욕장,0,2020-06-02,,,,
,,2020,,,,가계해수욕장,0,2020-06-03,,,,
,,2020,,,,가계해수욕장,0,2020-06-04,,,,
,,2020,,,,가계해수욕장,0,2020-06-05,,,,
,,2020,,,,가계해수욕장,0,2020-06-06,,,,
,,2020,,,,가계해수욕장,0,2020-06-07,,,,
,,2020,,,,가계해수욕장,0,2020-06-08,,,,
,,2020,,,,가계해수욕장,0,2020-06-09,,,,
,,2020,,,,가계해수욕장,0,2020-06-10,,,,
,,2020,,,,가계해수욕장,0,2020-06-11,,,,
,,2020,,,,가계해수욕장,0,2020-06-12,,,,
,,2020,,,,가계해수욕장,0,2020-06-13,,,,
,,2020,,,,가계해수욕장,0,2020-06-14,,,,
,,2020,,,,가계해수욕장,0,2020-06-15,,,,
,,2020,,,,가계해수욕장,0,2020-06-16,,,,
,,2020,,,,가계해수욕장,0,2020-06-17,,,,
,,2020,,,,가계해수욕장,0,2020-06-18,,,,
,,2020,,,,가계해수욕장,0,2020-06-19,,,,
,,2020,,,,가계해수욕장,0,2020-06-20,,,,
,,2020,,,,가계해수욕장,0,2020-06-21,,,,
,,2020,,,,가계해수욕장,0,2020-06-22,,,,
,,2020,,,,가계해수욕장,0,2020-06-23,,,,
,,2020,,,,가계해수욕장,0,2020-06-24,,,,
,,2020,,,,가계해수욕장,0,2020-06-25,,,,
,,2020,,,,가계해수욕장,0,2020-06-26,,,,
,,2020,,,,가계해수욕장,0,2020-06-27,,,,
,,2020,,,,가계해수욕장,0,2020-06-28,,,,
,,2020,,,,가계해수욕장,0,2020-06-29,,,,
,,2020,,,,가계해수욕장,0,2020-06-30,,,,
,,2020,,,,가계해수욕장,0,2020-07-01,,,,
,,2020,,,,가계해수욕장,0,2020-07-02,,,,
,,2020,,,,가계해수욕장,0,2020-07-03,,,,
,0.0,2020,,0.0,,가계해수욕장,500,2020-07-04,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,300,2020-07-05,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,90,2020-07-06,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,30,2020-07-07,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,30,2020-07-08,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,120,2020-07-09,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,300,2020-07-10,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,400,2020-07-11,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,300,2020-07-12,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,30,2020-07-13,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,40,2020-07-14,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,200,2020-07-15,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,120,2020-07-16,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,150,2020-07-17,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,1100,2020-07-18,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,520,2020-07-19,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,190,2020-07-20,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,160,2020-07-21,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,250,2020-07-22,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,80,2020-07-23,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,75,2020-07-24,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,890,2020-07-25,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,1300,2020-07-26,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,400,2020-07-27,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,300,2020-07-28,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,1000,2020-07-29,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,880,2020-07-30,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,3900,2020-07-31,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,3840,2020-08-01,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,4450,2020-08-02,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,2650,2020-08-03,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,2100,2020-08-04,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,1800,2020-08-05,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,2050,2020-08-06,,,0.0,
,0.0,2020,,0.0,,가계해수욕장,1820,2020-08-07,,,0.0,
,,2020,,,,가계해수욕장,1600,2020-08-08,,,,
,,2020,,,,가계해수욕장,1950,2020-08-09,,,,
,,2020,,,,가계해수욕장,850,2020-08-10,,,,
,,2020,,,,가계해수욕장,950,2020-08-11,,,,
,,2020,,,,가계해수욕장,750,2020-08-12,,,,
,,2020,,,,가계해수욕장,950,2020-08-13,,,,
,,2020,,,,가계해수욕장,870,2020-08-14,,,,
,,2020,,,,가계해수욕장,2950,2020-08-15,,,,
,,2020,,,,가계해수욕장,3450,2020-08-16,,,,
,,2020,,,,가계해수욕장,0,2020-08-17,,,,
,,2020,,,,가계해수욕장,0,2020-08-18,,,,
,,2020,,,,가계해수욕장,0,2020-08-19,,,,
,,2020,,,,가계해수욕장,0,2020-08-20,,,,
,,2020,,,,가계해수욕장,0,2020-08-21,,,,
,,2020,,,,가계해수욕장,0,2020-08-22,,,,
,,2020,,,,가계해수욕장,0,2020-08-23,,,,
,,2020,,,,가계해수욕장,0,2020-08-24,,,,
,,2020,,,,가계해수욕장,0,2020-08-25,,,,
,,2020,,,,가계해수욕장,0,2020-08-26,,,,
,,2020,,,,가계해수욕장,0,2020-08-27,,,,
,,2020,,,,가계해수욕장,0,2020-08-28,,,,
,,2020,,,,가계해수욕장,0,2020-08-29,,,,
,,2020,,,,가계해수욕장,0,2020-08-30,,,,
,,2020,,,,가계해수욕장,0,2020-08-31,,,,
,,2021,,,,가계해수욕장,0,2021-06-01,,,,
,,2021,,,,가계해수욕장,0,2021-06-02,,,,
,,2021,,,,가계해수욕장,0,2021-06-03,,,,
,,2021,,,,가계해수욕장,0,2021-06-04,,,,
,,2021,,,,가계해수욕장,0,2021-06-05,,,,
,,2021,,,,가계해수욕장,0,2021-06-06,,,,
,,2021,,,,가계해수욕장,0,2021-06-07,,,,
,,2021,,,,가계해수욕장,0,2021-06-08,,,,
,,2021,,,,가계해수욕장,0,2021-06-09,,,,
,,2021,,,,가계해수욕장,0,2021-06-10,,,,
,,2021,,,,가계해수욕장,0,2021-06-11,,,,
,,2021,,,,가계해수욕장,0,2021-06-12,,,,
,,2021,,,,가계해수욕장,0,2021-06-13,,,,
,,2021,,,,가계해수욕장,0,2021-06-14,,,,
,,2021,,,,가계해수욕장,0,2021-06-15,,,,
,,2021,,,,가계해수욕장,0,2021-06-16,,,,
,,2021,,,,가계해수욕장,0,2021-06-17,,,,
,,2021,,,,가계해수욕장,0,2021-06-18,,,,
,,2021,,,,가계해수욕장,0,2021-06-19,,,,
,,2021,,,,가계해수욕장,0,2021-06-20,,,,
,,2021,,,,가계해수욕장,0,2021-06-21,,,,
,,2021,,,,가계해수욕장,0,2021-06-22,,,,
,,2021,,,,가계해수욕장,0,2021-06-23,,,,
,,2021,,,,가계해수욕장,0,2021-06-24,,,,
,,2021,,,,가계해수욕장,0,2021-06-25,,,,
,,2021,,,,가계해수욕장,0,2021-06-26,,,,
,,2021,,,,가계해수욕장,0,2021-06-27,,,,
,,2021,,,,가계해수욕장,0,2021-06-28,,,,
,,2021,,,,가계해수욕장,0,2021-06-29,,,,
,,2021,,,,가계해수욕장,0,2021-06-30,,,,
,,2021,,,,가계해수욕장,0,2021-07-01,,,,
,,2021,,,,가계해수욕장,0,2021-07-02,,,,
,,2021,,,,가계해수욕장,380,2021-07-03,,,,
,,2021,,,,가계해수욕장,310,2021-07-04,,,,
,,2021,,,,가계해수욕장,140,2021-07-05,,,,
,,2021,,,,가계해수욕장,95,2021-07-06,,,,
,,2021,,,,가계해수욕장,80,2021-07-07,,,,
,,2021,,,,가계해수욕장,120,2021-07-08,,,,
,,2021,,,,가계해수욕장,280,2021-07-09,,,,
,,2021,,,,가계해수욕장,770,2021-07-10,,,,
,,2021,,,,가계해수욕장,350,2021-07-11,,,,
,,2021,,,,가계해수욕장,260,2021-07-12,,,,
,,2021,,,,가계해수욕장,85,2021-07-13,,,,
,,2021,,,,가계해수욕장,250,2021-07-14,,,,
,,2021,,,,가계해수욕장,130,2021-07-15,,,,
,,2021,,,,가계해수욕장,310,2021-07-16,,,,
,,2021,,,,가계해수욕장,850,2021-07-17,,,,
,,2021,,,,가계해수욕장,680,2021-07-18,,,,
,,2021,,,,가계해수욕장,250,2021-07-19,,,,
,,2021,,,,가계해수욕장,150,2021-07-20,,,,
,,2021,,,,가계해수욕장,200,2021-07-21,,,,
,,2021,,,,가계해수욕장,290,2021-07-22,,,,
,,2021,,,,가계해수욕장,350,2021-07-23,,,,
,,2021,,,,가계해수욕장,760,2021-07-24,,,,
,,2021,,,,가계해수욕장,810,2021-07-25,,,,
,,2021,,,,가계해수욕장,410,2021-07-26,,,,
,,2021,,,,가계해수욕장,350,2021-07-27,,,,
,,2021,,,,가계해수욕장,280,2021-07-28,,,,
