date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day
2019-12-23,24794.0,22575.0,819
2019-12-24,24594.0,21244.0,673
2019-12-25,25692.0,22120.0,802
2019-12-26,25643.0,21263.0,799
2019-12-27,24761.0,22283.0,706
2019-12-28,25467.0,22963.0,778
2019-12-29,24974.0,22260.0,826
2019-12-30,26736.0,22843.0,847
2019-12-31,26327.0,22400.0,723
2020-01-01,24996.0,22106.0,847
2020-01-02,25463.0,22484.0,848
2020-01-03,25803.0,21316.0,805
2020-01-04,25059.0,22458.0,751
2020-01-05,25420.0,23168.0,900
2020-01-06,24570.0,23197.0,798
2020-01-07,26690.0,30248.0,894
2020-01-08,25688.0,29230.0,891
2020-01-09,27277.0,23420.0,929
2020-01-10,27356.0,22302.0,841
2020-01-11,25642.0,22952.0,733
2020-01-12,25854.0,23104.0,710
2020-01-13,25556.0,22078.0,928
2020-01-14,25874.0,21800.0,681
2020-01-15,25637.0,22438.0,680
2020-01-16,25561.0,21089.0,748
2020-01-17,25482.0,21947.0,718
2020-01-18,26991.0,22108.0,735
2020-01-19,25936.0,23266.0,770
2020-01-20,25601.0,22189.0,720
2020-01-21,25441.0,22564.0,639
2020-01-22,26065.0,23054.0,761
2020-01-23,27425.0,27565.0,897
2020-01-24,26187.0,23466.0,850
2020-01-25,26427.0,18051.0,798
2020-01-26,25544.0,21161.0,817
2020-01-27,27214.0,31028.0,855
2020-01-28,27580.0,33980.0,901
2020-01-29,27361.0,25793.0,900
2020-01-30,27811.0,25387.0,876
2020-01-31,27816.0,24026.0,882
2020-02-01,25821.0,23889.0,845
2020-02-02,27138.0,23942.0,816
2020-02-03,27964.0,23606.0,680
2020-02-04,26976.0,23381.0,678
2020-02-05,26140.0,23073.0,775
2020-02-06,26077.0,23473.0,754
2020-02-07,26478.0,23307.0,830
2020-02-08,26258.0,24107.0,798
2020-02-09,25826.0,23774.0,795
2020-02-10,26187.0,24178.0,810
2020-02-11,26521.0,22369.0,685
2020-02-12,26276.0,25418.0,832
2020-02-13,27597.0,24691.0,908
2020-02-14,27745.0,23860.0,861
2020-02-15,27534.0,24302.0,811
2020-02-16,26404.0,24137.0,843
2020-02-17,26296.0,23155.0,760
2020-02-18,26521.0,22755.0,594
2020-02-19,26759.0,23312.0,652
2020-02-20,26979.0,23272.0,748
2020-02-21,27328.0,23743.0,683
2020-02-22,27215.0,24587.0,797
2020-02-23,27507.0,25214.0,653
2020-02-24,26861.0,23732.0,744
2020-02-25,26418.0,25499.0,808
2020-02-26,26442.0,24056.0,766
2020-02-27,27878.0,22581.0,683
2020-02-28,28108.0,20528.0,752
2020-02-29,27807.0,20660.0,748
2020-03-01,27897.0,20698.0,783
2020-03-02,27841.0,20058.0,708
2020-03-03,28091.0,21741.0,662
2020-03-04,27023.0,22886.0,536
2020-03-05,27955.0,22701.0,683
2020-03-06,28258.0,22606.0,730
2020-03-07,27066.0,23563.0,772
2020-03-08,26983.0,23836.0,764
2020-03-09,26469.0,23934.0,830
2020-03-10,28890.0,25524.0,890
2020-03-11,27016.0,23742.0,894
2020-03-12,27640.0,22656.0,822
2020-03-13,27817.0,21961.0,785
2020-03-14,30733.0,23390.0,779
2020-03-15,28104.0,23399.0,726
2020-03-16,27811.0,23281.0,778
2020-03-17,29160.0,22304.0,665
2020-03-18,28527.0,22253.0,746
2020-03-19,29352.0,22040.0,682
2020-03-20,24228.0,22275.0,655
2020-03-21,28268.0,24360.0,832
2020-03-22,27591.0,24847.0,772
2020-03-23,27413.0,24229.0,683
2020-03-24,22326.0,22817.0,613
2020-03-25,27598.0,22544.0,725
2020-03-26,22908.0,23155.0,725
2020-03-27,27514.0,24552.0,838
2020-03-28,26284.0,24210.0,760
2020-03-29,26225.0,24167.0,774
2020-03-30,26199.0,25042.0,723
2020-03-31,27429.0,22815.0,652
2020-04-01,27591.0,22442.0,652
2020-04-02,29279.0,23132.0,791
2020-04-03,27284.0,22336.0,738
2020-04-04,26125.0,23222.0,730
2020-04-05,25804.0,23507.0,752
2020-04-06,27601.0,23649.0,787
2020-04-07,25888.0,23924.0,600
2020-04-08,25274.0,22870.0,813
2020-04-09,24618.0,22955.0,754
2020-04-10,25425.0,22636.0,711
2020-04-11,24236.0,22083.0,760
2020-04-12,27103.0,21782.0,757
2020-04-13,26630.0,22960.0,702
2020-04-14,25745.0,21933.0,528
2020-04-15,25257.0,22896.0,776
2020-04-16,24331.0,22634.0,687
2020-04-17,25457.0,25769.0,713
2020-04-18,28830.0,25643.0,935
2020-04-19,26795.0,26762.0,947
2020-04-20,27918.0,29014.0,946
2020-04-21,27831.0,25262.0,608
2020-04-22,28038.0,25467.0,653
2020-04-23,28413.0,23555.0,802
2020-04-24,28046.0,23066.0,718
2020-04-25,27933.0,23438.0,776
2020-04-26,26441.0,24450.0,833
2020-04-27,26398.0,23304.0,879
2020-04-28,26739.0,24178.0,608
2020-04-29,27185.0,23021.0,694
2020-04-30,27115.0,23230.0,895
2020-05-01,27465.0,24061.0,912
2020-05-02,27254.0,23716.0,861
2020-05-03,27324.0,23865.0,861
2020-05-04,26708.0,25063.0,779
2020-05-05,26503.0,23860.0,779
2020-05-06,26222.0,24451.0,669
2020-05-07,24852.0,23594.0,647
2020-05-08,26124.0,23439.0,813
2020-05-09,26515.0,28294.0,849
2020-05-10,27688.0,27393.0,963
2020-05-11,26419.0,27281.0,778
2020-05-12,28403.0,24010.0,757
2020-05-13,28000.0,24018.0,725
2020-05-14,27852.0,23335.0,808
2020-05-15,25934.0,23087.0,795
2020-05-16,27899.0,24237.0,787
2020-05-17,27681.0,25034.0,782
2020-05-18,26889.0,24279.0,840
2020-05-19,29103.0,24283.0,766
2020-05-20,27502.0,24170.0,847
2020-05-21,27147.0,22127.0,843
2020-05-22,27069.0,22851.0,856
2020-05-23,27179.0,24364.0,916
2020-05-24,27627.0,24549.0,998
2020-05-25,28336.0,25239.0,1017
2020-05-26,26413.0,23463.0,699
2020-05-27,27438.0,24324.0,735
2020-05-28,27357.0,23720.0,825
2020-05-29,27087.0,24390.0,711
2020-05-30,26586.0,23673.0,801
2020-05-31,26357.0,24177.0,722
2020-06-01,27433.0,24771.0,905
2020-06-02,26510.0,24664.0,671
2020-06-03,26457.0,24161.0,793
2020-06-04,26078.0,25478.0,878
2020-06-05,26366.0,25413.0,878
2020-06-06,25838.0,23898.0,815
2020-06-07,25891.0,24862.0,891
2020-06-08,24709.0,26863.0,770
2020-06-09,25375.0,27075.0,681
2020-06-10,25876.0,25923.0,784
2020-06-11,27496.0,26272.0,872
2020-06-12,26179.0,25948.0,710
2020-06-13,27294.0,30753.0,866
2020-06-14,26588.0,26786.0,890
2020-06-15,29027.0,28443.0,899
2020-06-16,27727.0,27185.0,700
2020-06-17,28149.0,24639.0,777
2020-06-18,29482.0,27835.0,875
2020-06-19,30546.0,28998.0,957
2020-06-20,29039.0,26888.0,929
2020-06-21,27965.0,26610.0,957
2020-06-22,28274.0,26253.0,941
2020-06-23,27451.0,27405.0,776
2020-06-24,25952.0,29279.0,740
2020-06-25,29259.0,30283.0,967
2020-06-26,30807.0,28927.0,938
2020-06-27,29378.0,29405.0,893
2020-06-28,28596.0,28825.0,904
2020-06-29,28268.0,28979.0,903
2020-06-30,29202.0,30906.0,969
2020-07-01,29262.0,26254.0,980
2020-07-02,29024.0,26306.0,920
2020-07-03,29887.0,28411.0,837
2020-07-04,27894.0,27950.0,852
2020-07-05,29931.0,29038.0,852
2020-07-06,28785.0,28050.0,913
2020-07-07,28454.0,27291.0,721
2020-07-08,28926.0,26770.0,810
2020-07-09,29488.0,26839.0,800
2020-07-10,30931.0,34581.0,977
2020-07-11,30841.0,31285.0,1269
2020-07-12,30248.0,28953.0,955
2020-07-13,31561.0,40338.0,961
2020-07-14,30246.0,34751.0,1031
2020-07-15,30205.0,28998.0,1059
2020-07-16,30608.0,29393.0,984
2020-07-17,31253.0,27989.0,866
2020-07-18,29626.0,27294.0,789
2020-07-19,29527.0,26196.0,949
2020-07-20,31189.0,27394.0,885
2020-07-21,30360.0,27575.0,752
2020-07-22,31362.0,35964.0,881
2020-07-23,30958.0,32717.0,1025
2020-07-24,31531.0,38941.0,1018
2020-07-25,30459.0,32201.0,1085
2020-07-26,28643.0,30419.0,1053
2020-07-27,28661.0,30561.0,1012
2020-07-28,31870.0,37243.0,1032
2020-07-29,31355.0,33193.0,1061
2020-07-30,30540.0,34834.0,1101
2020-07-31,31139.0,31913.0,1020
2020-08-01,30452.0,29147.0,1087
2020-08-02,29792.0,29801.0,1109
2020-08-03,25721.0,29399.0,1045
2020-08-04,26070.0,28638.0,870
2020-08-05,26223.0,28486.0,719
2020-08-06,26862.0,28755.0,965
2020-08-07,25806.0,27595.0,761
2020-08-08,25845.0,39154.0,906
2020-08-09,26046.0,34968.0,898
2020-08-10,28801.0,34209.0,891
2020-08-11,31043.0,36458.0,802
2020-08-12,31359.0,35549.0,720
2020-08-13,31699.0,32240.0,603
2020-08-14,31379.0,29887.0,660
2020-08-15,30007.0,28824.0,739
2020-08-16,30613.0,28999.0,757
2020-08-17,30146.0,27955.0,788
2020-08-18,30044.0,27249.0,720
2020-08-19,31327.0,26948.0,715
2020-08-20,31961.0,27802.0,859
2020-08-21,31264.0,25103.0,854
2020-08-22,29916.0,27670.0,766
2020-08-23,30453.0,27431.0,745
2020-08-24,30422.0,25447.0,718
2020-08-25,32046.0,26180.0,708
2020-08-26,29831.0,25925.0,617
2020-08-27,27074.0,25962.0,734
2020-08-28,29426.0,26651.0,813
2020-08-29,27367.0,26745.0,744
2020-08-30,25602.0,27579.0,652
2020-08-31,27497.0,26218.0,647
2020-09-01,29435.0,25350.0,545
2020-09-02,30380.0,29742.0,667
2020-09-03,30840.0,34966.0,301
2020-09-04,30754.0,28799.0,727
2020-09-05,29878.0,28660.0,695
2020-09-06,31195.0,31420.0,768
2020-09-07,29365.0,38627.0,709
2020-09-08,31246.0,34639.0,801
2020-09-09,31097.0,30616.0,772
2020-09-10,31645.0,29652.0,753
2020-09-11,31594.0,27721.0,733
2020-09-12,31599.0,27761.0,798
2020-09-13,31345.0,27508.0,827
2020-09-14,31775.0,27845.0,666
2020-09-15,30969.0,28658.0,765
2020-09-16,30425.0,26379.0,731
2020-09-17,30324.0,27049.0,777
2020-09-18,31625.0,27501.0,811
2020-09-19,31146.0,27749.0,775
2020-09-20,31066.0,27135.0,840
2020-09-21,30248.0,27049.0,839
2020-09-22,28938.0,25905.0,753
2020-09-23,28836.0,25538.0,687
2020-09-24,28116.0,25852.0,773
2020-09-25,28695.0,26489.0,688
2020-09-26,28506.0,25504.0,749
2020-09-27,28457.0,25508.0,728
2020-09-28,28303.0,25896.0,796
2020-09-29,27633.0,26735.0,809
2020-09-30,28847.0,24815.0,793
2020-10-01,26253.0,22017.0,848
2020-10-02,26737.0,24176.0,880
2020-10-03,27962.0,25191.0,757
2020-10-04,27136.0,25390.0,781
2020-10-05,25173.0,24485.0,682
2020-10-06,21971.0,24297.0,632
2020-10-07,23601.0,24219.0,589
2020-10-08,24206.0,24088.0,572
2020-10-09,23037.0,21358.0,592
2020-10-10,21203.0,22973.0,553
2020-10-11,22530.0,24273.0,596
2020-10-12,24128.0,25434.0,676
2020-10-13,22750.0,24416.0,725
2020-10-14,22096.0,23338.0,743
2020-10-15,23261.0,24112.0,760
2020-10-16,23097.0,24124.0,703
2020-10-17,23016.0,25730.0,709
2020-10-18,22424.0,25371.0,768
2020-10-19,22916.0,25203.0,719
2020-10-20,21279.0,24291.0,683
2020-10-21,22784.0,23921.0,683
2020-10-22,28969.0,28717.0,935
2020-10-23,27204.0,26129.0,815
2020-10-24,24569.0,25260.0,777
2020-10-25,24144.0,25888.0,729
2020-10-26,23676.0,25427.0,737
2020-10-27,22076.0,25041.0,760
2020-10-28,22869.0,24404.0,655
2020-10-29,22714.0,24240.0,778
2020-10-30,22359.0,24278.0,842
2020-10-31,23426.0,24860.0,730
2020-11-01,23413.0,24932.0,780
2020-11-02,23560.0,24252.0,848
2020-11-03,22079.0,24187.0,722
2020-11-04,20934.0,24239.0,636
2020-11-05,22175.0,23303.0,756
2020-11-06,22404.0,23142.0,707
2020-11-07,22110.0,23529.0,709
2020-11-08,23816.0,23872.0,795
2020-11-09,22155.0,24606.0,809
2020-11-10,21102.0,23714.0,665
2020-11-11,19913.0,23900.0,766
2020-11-12,20336.0,24433.0,753
2020-11-13,19947.0,24198.0,765
2020-11-14,21330.0,24305.0,646
2020-11-15,21084.0,24304.0,710
2020-11-16,21763.0,25191.0,810
2020-11-17,21537.0,23676.0,689
2020-11-18,20553.0,25122.0,753
2020-11-19,25241.0,30578.0,846
2020-11-20,24718.0,27169.0,787
2020-11-21,22534.0,24726.0,758
2020-11-22,22611.0,24633.0,611
2020-11-23,21560.0,25103.0,699
2020-11-24,22930.0,23370.0,703
2020-11-25,24643.0,24544.0,711
2020-11-26,22206.0,23907.0,689
2020-11-27,23142.0,24334.0,748
2020-11-28,23370.0,25025.0,729
2020-11-29,22771.0,25249.0,728
2020-11-30,22094.0,24850.0,705
2020-12-01,22012.0,23124.0,657
2020-12-02,22338.0,23529.0,708
2020-12-03,21470.0,23768.0,747
2020-12-04,21849.0,23689.0,741
2020-12-05,22532.0,24672.0,651
2020-12-06,22644.0,25312.0,663
2020-12-07,22345.0,24708.0,621
2020-12-08,21391.0,23606.0,615
2020-12-09,20927.0,23094.0,640
2020-12-10,21119.0,23052.0,756
2020-12-11,22639.0,23184.0,794
2020-12-12,21146.0,23297.0,714
2020-12-13,20788.0,24369.0,683
2020-12-14,20730.0,24334.0,674
2020-12-15,19786.0,23331.0,664
2020-12-16,20308.0,22856.0,610
2020-12-17,19376.0,22219.0,763
2020-12-18,21366.0,22675.0,790
2020-12-19,21146.0,23505.0,622
2020-12-20,20617.0,23917.0,706
2020-12-21,20953.0,23464.0,691
2020-12-22,19287.0,23566.0,648
2020-12-23,19802.0,22947.0,636
2020-12-24,20133.0,22546.0,714
2020-12-25,20837.0,22948.0,681
2020-12-26,20857.0,22749.0,642
2020-12-27,21181.0,23710.0,699
2020-12-28,20300.0,23103.0,722
2020-12-29,20297.0,22497.0,756
2020-12-30,21770.0,23526.0,767
2020-12-31,19926.0,22966.0,767
2021-01-01,21498.0,22810.0,741
2021-01-02,21800.0,23091.0,756
2021-01-03,20097.0,23042.0,703
2021-01-04,20419.0,23039.0,800
2021-01-05,19750.0,22168.0,759
2021-01-06,18919.0,22501.0,697
2021-01-07,19216.0,22309.0,719
2021-01-08,19443.0,22242.0,683
2021-01-09,19758.0,23964.0,720
2021-01-10,20727.0,24204.0,764
2021-01-11,20717.0,22904.0,777
2021-01-12,21623.0,24589.0,822
2021-01-13,21200.0,22784.0,765
2021-01-14,21496.0,22791.0,787
2021-01-15,21236.0,23093.0,761
2021-01-16,21261.0,23774.0,794
2021-01-17,20753.0,24347.0,770
2021-01-18,19880.0,22585.0,589
2021-01-19,19595.0,22461.0,528
2021-01-20,20243.0,22611.0,637
2021-01-21,20293.0,22666.0,744
2021-01-22,22325.0,22754.0,764
2021-01-23,22234.0,24091.0,748
2021-01-24,21330.0,23929.0,666
2021-01-25,21270.0,23308.0,712
2021-01-26,24583.0,24052.0,701
2021-01-27,22532.0,22992.0,623
2021-01-28,21483.0,22715.0,612
2021-01-29,21766.0,22702.0,622
2021-01-30,21422.0,23323.0,632
2021-01-31,21516.0,24288.0,603
2021-02-01,24597.0,26739.0,599
2021-02-02,27157.0,23714.0,585
2021-02-03,22357.0,23722.0,607
2021-02-04,21492.0,23077.0,710
2021-02-05,21529.0,23089.0,667
2021-02-06,22037.0,23804.0,659
2021-02-07,23454.0,24133.0,648
2021-02-08,21046.0,23400.0,724
2021-02-09,21521.0,23147.0,747
2021-02-10,22461.0,22917.0,706
2021-02-11,22317.0,23099.0,703
2021-02-12,22044.0,20139.0,722
2021-02-13,21919.0,21615.0,739
2021-02-14,22525.0,23074.0,536
2021-02-15,26575.0,24467.0,552
2021-02-16,21779.0,22706.0,519
2021-02-17,21089.0,23530.0,652
2021-02-18,21954.0,22274.0,657
2021-02-19,20110.0,22869.0,664
2021-02-20,20874.0,22302.0,612
2021-02-21,21385.0,22303.0,610
2021-02-22,21545.0,22249.0,574
2021-02-23,20547.0,21483.0,539
2021-02-24,20005.0,22092.0,565
2021-02-25,20805.0,21254.0,599
2021-02-26,26838.0,23362.0,587
2021-02-27,22495.0,22723.0,584
2021-02-28,21587.0,22232.0,689
2021-03-01,21772.0,25958.0,550
2021-03-02,27605.0,32564.0,550
2021-03-03,28543.0,25985.0,620
2021-03-04,27439.0,24802.0,774
2021-03-05,26465.0,24722.0,760
2021-03-06,25353.0,24566.0,720
2021-03-07,24060.0,24350.0,695
2021-03-08,24523.0,23877.0,652
2021-03-09,23334.0,23441.0,643
2021-03-10,24348.0,23668.0,653
2021-03-11,23611.0,23534.0,653
2021-03-12,24694.0,28426.0,673
2021-03-13,25125.0,26674.0,666
2021-03-14,25353.0,25967.0,723
2021-03-15,27485.0,24398.0,716
2021-03-16,26736.0,25296.0,628
2021-03-17,25631.0,24298.0,704
2021-03-18,27645.0,24059.0,702
2021-03-19,26091.0,23303.0,729
2021-03-20,23580.0,24666.0,691
2021-03-21,24051.0,25084.0,670
2021-03-22,25737.0,25023.0,699
2021-03-23,23958.0,25487.0,670
2021-03-24,23371.0,25043.0,654
2021-03-25,23776.0,24094.0,693
2021-03-26,25287.0,23969.0,737
2021-03-27,25317.0,25340.0,711
2021-03-28,28052.0,33623.0,702
2021-03-29,29123.0,27412.0,745
2021-03-30,28285.0,25199.0,788
2021-03-31,27638.0,25383.0,832
2021-04-01,28375.0,24894.0,779
2021-04-02,28265.0,23945.0,774
2021-04-03,25312.0,27338.0,749
2021-04-04,29416.0,38011.0,789
2021-04-05,30402.0,29703.0,932
2021-04-06,30926.0,27063.0,862
2021-04-07,31579.0,26308.0,768
2021-04-08,30644.0,25674.0,846
2021-04-09,30353.0,24866.0,849
2021-04-10,29514.0,25391.0,841
2021-04-11,29484.0,25798.0,749
2021-04-12,29901.0,27295.0,762
2021-04-13,32236.0,33940.0,872
2021-04-14,31991.0,28469.0,944
2021-04-15,31390.0,26194.0,907
2021-04-16,32008.0,26159.0,811
2021-04-17,31832.0,24724.0,734
2021-04-18,31109.0,25962.0,758
2021-04-19,30285.0,25032.0,705
2021-04-20,29540.0,24708.0,691
2021-04-21,28691.0,24977.0,808
2021-04-22,28224.0,25425.0,784
2021-04-23,27588.0,24198.0,658
2021-04-24,27737.0,25602.0,608
2021-04-25,27672.0,24971.0,758
2021-04-26,28683.0,25194.0,808
2021-04-27,25894.0,24359.0,753
2021-04-28,27196.0,24786.0,663
2021-04-29,26629.0,24385.0,772
2021-04-30,27618.0,24979.0,828
2021-05-01,26432.0,24530.0,754
2021-05-02,25338.0,25047.0,844
2021-05-03,25767.0,24534.0,737
2021-05-04,26766.0,24443.0,662
2021-05-05,31502.0,28840.0,828
2021-05-06,29580.0,25449.0,877
2021-05-07,31340.0,24990.0,852
2021-05-08,30574.0,24776.0,790
2021-05-09,29235.0,25286.0,780
2021-05-10,28293.0,23911.0,724
2021-05-11,27529.0,24399.0,765
2021-05-12,27209.0,24356.0,721
2021-05-13,26543.0,24940.0,763
2021-05-14,27765.0,24688.0,805
2021-05-15,26061.0,26499.0,816
2021-05-16,30571.0,28707.0,744
2021-05-17,31821.0,27319.0,740
2021-05-18,30956.0,24717.0,763
2021-05-19,30171.0,26146.0,757
2021-05-20,29492.0,27148.0,743
2021-05-21,31470.0,25964.0,817
2021-05-22,30796.0,26157.0,866
2021-05-23,30308.0,26170.0,794
2021-05-24,30691.0,25170.0,825
2021-05-25,29248.0,24683.0,736
2021-05-26,28154.0,24658.0,760
2021-05-27,27965.0,24953.0,746
2021-05-28,28833.0,25827.0,765
2021-05-29,27494.0,23604.0,820
2021-05-30,26641.0,25315.0,836
2021-05-31,25972.0,26459.0,793
2021-06-01,24416.0,24932.0,708
2021-06-02,24368.0,24587.0,658
2021-06-03,27979.0,28775.0,682
2021-06-04,31760.0,25633.0,826
2021-06-05,31054.0,25611.0,777
2021-06-06,28523.0,25323.0,744
2021-06-07,27476.0,24673.0,690
2021-06-08,26278.0,24032.0,700
2021-06-09,26077.0,24300.0,645
2021-06-10,28072.0,24100.0,652
2021-06-11,30900.0,29375.0,818
2021-06-12,32575.0,33837.0,836
2021-06-13,30871.0,29470.0,831
2021-06-14,30428.0,26701.0,894
2021-06-15,31886.0,26845.0,668
2021-06-16,32100.0,32654.0,639
2021-06-17,32340.0,27154.0,691
2021-06-18,32061.0,27152.0,661
2021-06-19,32392.0,26766.0,697
2021-06-20,32301.0,25451.0,718
2021-06-21,31870.0,25848.0,738
2021-06-22,31320.0,26802.0,643
2021-06-23,30176.0,24651.0,689
2021-06-24,30388.0,25165.0,659
2021-06-25,30265.0,25569.0,701
2021-06-26,30352.0,24779.0,715
2021-06-27,29945.0,25204.0,762
2021-06-28,29892.0,24939.0,736
2021-06-29,29355.0,25184.0,677
2021-06-30,29215.0,25016.0,577
2021-07-01,28094.0,25012.0,446
2021-07-02,29861.0,24882.0,636
2021-07-03,32436.0,27900.0,515
2021-07-04,32430.0,42771.0,554
2021-07-05,32229.0,31269.0,653
2021-07-06,32413.0,42581.0,720
2021-07-07,32671.0,37240.0,723
2021-07-08,32604.0,37021.0,717
2021-07-09,32716.0,35612.0,720
2021-07-10,32866.0,32303.0,700
2021-07-11,32659.0,30899.0,742
2021-07-12,30399.0,29648.0,724
2021-07-13,32653.0,27953.0,742
2021-07-14,32278.0,27054.0,688
2021-07-15,30869.0,26876.0,637
2021-07-16,30564.0,25778.0,650
2021-07-17,32683.0,24674.0,560
2021-07-18,30966.0,24959.0,635
2021-07-19,29912.0,25893.0,662
2021-07-20,29591.0,25629.0,687
2021-07-21,30518.0,25844.0,672
2021-07-22,29722.0,25898.0,732
2021-07-23,28165.0,26766.0,713
2021-07-24,27965.0,27349.0,749
2021-07-25,27751.0,26609.0,786
2021-07-26,26796.0,25873.0,749
2021-07-27,26349.0,26232.0,746
2021-07-28,26859.0,25949.0,681
2021-07-29,25341.0,26067.0,673
2021-07-30,26968.0,25635.0,759
2021-07-31,27352.0,25660.0,725
2021-08-01,27636.0,26358.0,766
2021-08-02,27740.0,25585.0,774
2021-08-03,26033.0,24988.0,741
2021-08-04,26570.0,25416.0,781
2021-08-05,26328.0,25411.0,796
2021-08-06,26907.0,25043.0,797
2021-08-07,27028.0,25931.0,718
2021-08-08,31197.0,26693.0,697
2021-08-09,30141.0,25693.0,662
2021-08-10,25891.0,25997.0,735
2021-08-11,26379.0,24697.0,732
2021-08-12,26171.0,25112.0,739
2021-08-13,26568.0,24870.0,725
2021-08-14,30012.0,28085.0,756
2021-08-15,29177.0,26137.0,798
2021-08-16,27388.0,25960.0,817
2021-08-17,29262.0,29668.0,824
2021-08-18,30193.0,27116.0,807
2021-08-19,30794.0,26468.0,730
2021-08-20,29811.0,26466.0,757
2021-08-21,32539.0,34312.0,729
2021-08-22,32671.0,35925.0,762
2021-08-23,30278.0,30797.0,766
2021-08-24,31808.0,39263.0,738
2021-08-25,31570.0,34181.0,1001
2021-08-26,32341.0,32348.0,825
2021-08-27,32551.0,28344.0,787
2021-08-28,32828.0,29701.0,784
2021-08-29,32496.0,27548.0,829
2021-08-30,31686.0,27520.0,857
2021-08-31,29927.0,26558.0,816
2021-09-01,29983.0,26872.0,641
2021-09-02,33014.0,31364.0,913
2021-09-03,31811.0,28139.0,850
2021-09-04,30731.0,27424.0,877
2021-09-05,30676.0,26595.0,752
2021-09-06,29993.0,26163.0,842
2021-09-07,29265.0,25886.0,806
2021-09-08,29570.0,25446.0,843
2021-09-09,29436.0,26197.0,732
2021-09-10,30381.0,25225.0,754
2021-09-11,30164.0,25159.0,854
2021-09-12,29359.0,25629.0,915
2021-09-13,29919.0,24363.0,799
2021-09-14,32257.0,26771.0,828
2021-09-15,31888.0,25787.0,891
2021-09-16,30785.0,25320.0,816
2021-09-17,31795.0,30341.0,861
2021-09-18,29137.0,28364.0,910
2021-09-19,29642.0,25968.0,865
2021-09-20,29621.0,25268.0,816
2021-09-21,29021.0,23293.0,712
2021-09-22,31079.0,24935.0,720
2021-09-23,31787.0,25917.0,651
2021-09-24,31085.0,23814.0,726
2021-09-25,31357.0,24952.0,718
2021-09-26,30449.0,25486.0,641
2021-09-27,29698.0,24419.0,570
2021-09-28,29734.0,24205.0,779
2021-09-29,30556.0,26156.0,826
2021-09-30,30981.0,26971.0,906
2021-10-01,31202.0,25851.0,905
2021-10-02,30215.0,25122.0,887
2021-10-03,29081.0,25043.0,867
2021-10-04,28718.0,25607.0,939
2021-10-05,26831.0,24727.0,831
2021-10-06,26806.0,24960.0,827
2021-10-07,26779.0,24099.0,911
2021-10-08,25890.0,23566.0,874
2021-10-09,27190.0,23535.0,915
2021-10-10,26957.0,22740.0,904
2021-10-11,25738.0,23925.0,870
2021-10-12,30356.0,24531.0,913
2021-10-13,27876.0,23917.0,788
2021-10-14,26572.0,24582.0,693
2021-10-15,26859.0,24075.0,775
2021-10-16,28849.0,23714.0,830
2021-10-17,28002.0,26030.0,824
2021-10-18,26329.0,24415.0,873
2021-10-19,25267.0,24059.0,794
2021-10-20,25142.0,24321.0,843
2021-10-21,26549.0,23824.0,894
2021-10-22,25903.0,24460.0,954
2021-10-23,26812.0,24629.0,847
2021-10-24,26420.0,24228.0,804
2021-10-25,24235.0,24398.0,852
2021-10-26,24309.0,24326.0,783
2021-10-27,23887.0,24787.0,864
2021-10-28,24031.0,24965.0,857
2021-10-29,23467.0,23682.0,807
2021-10-30,24176.0,24596.0,767
2021-10-31,24907.0,24597.0,774
2021-11-01,24002.0,23717.0,843
2021-11-02,23632.0,23390.0,800
2021-11-03,23361.0,23932.0,829
2021-11-04,22832.0,23646.0,947
2021-11-05,23257.0,23556.0,870
2021-11-06,23765.0,23954.0,900
2021-11-07,23745.0,23674.0,872
2021-11-08,25690.0,27371.0,842
2021-11-09,25140.0,23693.0,798
2021-11-10,24361.0,24013.0,767
2021-11-11,23595.0,23861.0,772
2021-11-12,23677.0,24055.0,835
2021-11-13,24353.0,23312.0,899
2021-11-14,24633.0,23786.0,864
2021-11-15,23965.0,24059.0,827
2021-11-16,23401.0,23718.0,799
2021-11-17,22480.0,23580.0,744
2021-11-18,23451.0,23494.0,745
2021-11-19,23960.0,23716.0,875
2021-11-20,24161.0,23554.0,852
2021-11-21,24511.0,24238.0,873
2021-11-22,23162.0,23375.0,857
2021-11-23,21960.0,23496.0,772
2021-11-24,22440.0,23770.0,771
2021-11-25,23668.0,23689.0,516
2021-11-26,24192.0,23415.0,780
2021-11-27,24497.0,23642.0,828
2021-11-28,24192.0,24141.0,841
2021-11-29,24072.0,23894.0,835
2021-11-30,25603.0,26027.0,796
2021-12-01,27191.0,24132.0,874
2021-12-02,25003.0,22911.0,857
2021-12-03,24368.0,22425.0,862
2021-12-04,24524.0,22950.0,874
2021-12-05,23115.0,24351.0,900
2021-12-06,23497.0,23315.0,765
2021-12-07,22640.0,23704.0,820
2021-12-08,22489.0,23561.0,858
2021-12-09,22088.0,23411.0,811
2021-12-10,23673.0,22486.0,835
2021-12-11,24619.0,22458.0,855
2021-12-12,23597.0,23494.0,833
2021-12-13,21478.0,23472.0,842
2021-12-14,21403.0,23083.0,722
2021-12-15,21666.0,23623.0,756
2021-12-16,23679.0,23075.0,754
2021-12-17,22781.0,23288.0,719
2021-12-18,22466.0,23821.0,688
2021-12-19,23240.0,23142.0,624
2021-12-20,23385.0,22770.0,691
2021-12-21,22728.0,22896.0,670
2021-12-22,22471.0,22576.0,681
2021-12-23,22938.0,23145.0,597
2021-12-24,23478.0,23011.0,626
