ctprvnNm,gugunNm,beachKoreanNm,ctprvnCode,gugunCode,stnpntCode,examinOdr,examinLcSeCode,coliDetectCn,entrcccsDetectCn,examinYear,examinDe,examinKnd,examinKndKor,stbltAt,examinLcDetail,la,lo,tempbtn,examinReExamCnt
부산,기장군,일광,04,01,001,3,A,31,11,2020,2020-07-21,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,B,41,<1,2020,2020-07-21,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,C,74,21,2020,2020-07-21,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,A,131,99,2020,2020-07-17,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,B,109,108,2020,2020-07-17,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,C,98,55,2020,2020-07-17,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,80,81,2020,2020-07-09,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,100,61,2020,2020-07-09,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,141,122,2020,2020-07-09,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,<1,5,2020,2020-06-17,1,개장전,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,97,87,2020,2020-06-17,1,개장전,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,41,32,2020,2020-06-17,1,개장전,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,A,41,16,2021,2021-09-29,3,폐장후,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,B,52,10,2021,2021-09-29,3,폐장후,적합,공중화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,C,<1,5,2021,2021-09-29,3,폐장후,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,A,15531,677,2021,2021-08-31,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,B,153,141,2021,2021-08-31,2,개장중,적합,공중화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,C,808,8664,2021,2021-08-31,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,A,148,21,2021,2021-08-03,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,B,52,31,2021,2021-08-03,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,C,63,<1,2021,2021-08-03,2,개장중,적합,일광비치타운,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,A,256,5,2021,2021-07-29,2,개장중,적합,동편화장실,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,B,275,10,2021,2021-07-29,2,개장중,적합,일광바다횟집,35.2616260000,129.2336930000,상세보기,0
