date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day
2024-03-02,25836.0,25547
2024-03-03,23921.0,26079
2024-03-04,24910.0,24267
2024-03-05,26317.0,26609
2024-03-06,25968.0,26022
2024-03-07,26560.0,24314
2024-03-08,26210.0,25326
2024-03-09,25870.0,24326
2024-03-10,26005.0,25142
2024-03-11,26550.0,24169
2024-03-12,24812.0,24390
2024-03-13,27238.0,24353
2024-03-14,23802.0,24906
2024-03-15,24468.0,24587
2024-03-16,24203.0,25056
2024-03-17,24643.0,25034
2024-03-18,24189.0,23972
2024-03-19,22178.0,23337
2024-03-20,22818.0,23365
2024-03-21,21261.0,23700
2024-03-22,22672.0,23491
2024-03-23,26437.0,24837
2024-03-24,25147.0,24088
2024-03-25,24847.0,24160
2024-03-26,26503.0,27517
2024-03-27,20913.0,24942
2024-03-28,25017.0,27524
2024-03-29,29974.0,31288
2024-03-30,28025.0,26677
2024-03-31,27115.0,26337
2024-04-01,26223.0,26357
2024-04-02,27633.0,25265
2024-04-03,27798.0,34075
2024-04-04,27686.0,29811
2024-04-05,27631.0,28112
2024-04-06,27790.0,27054
2024-04-07,27370.0,26380
2024-04-08,26931.0,26338
2024-04-09,23516.0,25522
2024-04-10,26392.0,25326
2024-04-11,26831.0,25302
2024-04-12,26762.0,25597
2024-04-13,26570.0,25893
2024-04-14,25629.0,25977
2024-04-15,25664.0,27344
2024-04-16,26503.0,26740
2024-04-17,27023.0,25609
2024-04-18,26147.0,25372
2024-04-19,25513.0,25951
2024-04-20,25455.0,26338
2024-04-21,27222.0,26409
2024-04-22,25927.0,25722
2024-04-23,23552.0,26036
2024-04-24,26900.0,26327
2024-04-25,27417.0,25662
2024-04-26,27452.0,25178
2024-04-27,25416.0,25174
2024-04-28,26133.0,25637
2024-04-29,25395.0,27464
2024-04-30,26982.0,26335
2024-05-01,26383.0,25009
2024-05-02,25451.0,25324
2024-05-03,24848.0,25449
2024-05-04,25110.0,24623
2024-05-05,25518.0,26206
2024-05-06,27756.0,36848
2024-05-07,27517.0,28865
2024-05-08,27108.0,27075
2024-05-09,27090.0,28444
2024-05-10,27249.0,27457
2024-05-11,25437.0,27098
2024-05-12,26892.0,28654
2024-05-13,25492.0,27966
2024-05-14,25321.0,26186
2024-05-15,25462.0,26034
2024-05-16,28239.0,26608
2024-05-17,24240.0,25481
2024-05-18,25057.0,26498
2024-05-19,28003.0,25697
2024-05-20,26732.0,25614
2024-05-21,21840.0,25015
2024-05-22,25224.0,26685
2024-05-23,24793.0,26295
2024-05-24,22211.0,25826
2024-05-25,20972.0,24550
2024-05-26,22063.0,25528
2024-05-27,27291.0,27623
2024-05-28,22557.0,23660
2024-05-29,20001.0,25120
2024-05-30,19532.0,25276
2024-05-31,21808.0,24936
2024-06-01,21038.0,25702
2024-06-02,22058.0,24817
2024-06-03,20896.0,24819
2024-06-04,20544.0,24347
2024-06-05,20217.0,24563
2024-06-06,21248.0,23980
2024-06-07,23650.0,24328
2024-06-08,23295.0,25197
2024-06-09,26573.0,25675
2024-06-10,22573.0,25847
2024-06-11,22782.0,25350
2024-06-12,21545.0,26274
2024-06-13,21602.0,26669
2024-06-14,21047.0,25129
2024-06-15,22290.0,25598
2024-06-16,24866.0,25603
2024-06-17,20950.0,24867
2024-06-18,20004.0,25407
2024-06-19,20048.0,25088
2024-06-20,21239.0,24997
2024-06-21,27219.0,26458
2024-06-22,26111.0,28845
2024-06-23,23897.0,26155
2024-06-24,23512.0,30542
2024-06-25,21497.0,25469
2024-06-26,22634.0,26726
2024-06-27,21644.0,25020
2024-06-28,25657.0,26753
2024-06-29,23880.0,28371
2024-06-30,28791.0,38093
2024-07-01,27529.0,30012
2024-07-02,28490.0,36768
2024-07-03,28834.0,31204
2024-07-04,28877.0,29539
2024-07-05,28893.0,27034
2024-07-06,27367.0,26969
2024-07-07,26300.0,25421
2024-07-08,27044.0,26277
2024-07-09,26337.0,26696
2024-07-10,25869.0,37391
2024-07-11,27037.0,30633
2024-07-12,26500.0,29071
2024-07-13,25410.0,27526
2024-07-14,28617.0,31250
2024-07-15,28797.0,30433
2024-07-16,28803.0,30531
2024-07-17,28849.0,29670
2024-07-18,28818.0,28195
2024-07-19,28580.0,28353
2024-07-20,28610.0,28554
2024-07-21,28693.0,27352
2024-07-22,27876.0,24991
2024-07-23,26463.0,27253
2024-07-24,28706.0,25989
2024-07-25,27404.0,27024
2024-07-26,27564.0,25814
2024-07-27,27267.0,25999
2024-07-28,27517.0,26511
2024-07-29,26333.0,25319
2024-07-30,26099.0,25855
2024-07-31,25461.0,25091
2024-08-01,25029.0,24664
2024-08-02,25610.0,25605
2024-08-03,24585.0,25693
2024-08-04,24426.0,27895
2024-08-05,24031.0,25398
2024-08-06,23757.0,25239
2024-08-07,23858.0,26593
2024-08-08,23193.0,25090
2024-08-09,24188.0,25335
2024-08-10,23846.0,25333
2024-08-11,23727.0,25319
2024-08-12,23544.0,25331
2024-08-13,23279.0,25127
2024-08-14,22915.0,24587
2024-08-15,24952.0,25317
2024-08-16,22949.0,25139
2024-08-17,22454.0,24951
2024-08-18,23303.0,24884
2024-08-19,23045.0,25860
2024-08-20,26625.0,30933
2024-08-21,26200.0,28482
2024-08-22,25952.0,26809
2024-08-23,25568.0,25423
2024-08-24,24466.0,25749
2024-08-25,25117.0,24908
2024-08-26,25284.0,24518
2024-08-27,24297.0,25715
2024-08-28,26814.0,24753
2024-08-29,27887.0,26711
2024-08-30,28120.0,25507
2024-08-31,24188.0,25776
2024-09-01,24084.0,24625
2024-09-02,23558.0,24639
2024-09-03,22990.0,25013
2024-09-04,23311.0,25387
2024-09-05,22359.0,25098
2024-09-06,22220.0,24176
2024-09-07,23295.0,24669
2024-09-08,23745.0,25416
2024-09-09,23068.0,25674
2024-09-10,21141.0,24238
2024-09-11,24250.0,24833
2024-09-12,21302.0,26057
2024-09-13,23078.0,25478
2024-09-14,22564.0,26164
2024-09-15,23737.0,24243
2024-09-16,27214.0,25465
2024-09-17,24854.0,22802
2024-09-18,23921.0,23861
2024-09-19,23687.0,24293
2024-09-20,27711.0,25597
2024-09-21,27972.0,40479
2024-09-22,28358.0,36276
2024-09-23,28145.0,28669
2024-09-24,25717.0,28675
2024-09-25,27753.0,25471
2024-09-26,28281.0,28732
2024-09-27,27022.0,23770
2024-09-28,27271.0,24929
2024-09-29,26463.0,24813
2024-09-30,26067.0,25473
2024-10-01,25960.0,23903
2024-10-02,25284.0,24553
2024-10-03,24093.0,24467
2024-10-04,26394.0,25147
2024-10-05,26194.0,24279
2024-10-06,24858.0,24497
2024-10-07,24073.0,25168
2024-10-08,27086.0,25164
2024-10-09,24575.0,24992
2024-10-10,23782.0,25031
2024-10-11,23469.0,24518
2024-10-12,23508.0,24393
2024-10-13,24745.0,24335
2024-10-14,24044.0,24835
2024-10-15,27764.0,28717
2024-10-16,26248.0,26582
2024-10-17,25038.0,25395
2024-10-18,25236.0,28319
2024-10-19,27335.0,28781
2024-10-20,28514.0,28019
2024-10-21,27098.0,26673
2024-10-22,28613.0,38322
2024-10-23,28169.0,30532
2024-10-24,28059.0,28670
2024-10-25,27896.0,27248
2024-10-26,27528.0,26124
2024-10-27,26822.0,25347
2024-10-28,27928.0,25305
2024-10-29,27321.0,25241
2024-10-30,26648.0,26121
2024-10-31,25795.0,24729
2024-11-01,26749.0,29180
2024-11-02,28847.0,34332
2024-11-03,28553.0,27661
2024-11-04,27123.0,26749
2024-11-05,28605.0,26089
2024-11-06,28683.0,25598
2024-11-07,27718.0,25717
2024-11-08,26764.0,25674
2024-11-09,27212.0,25176
2024-11-10,27229.0,24719
2024-11-11,27235.0,25315
2024-11-12,26030.0,24228
2024-11-13,26073.0,24777
2024-11-14,26415.0,25266
2024-11-15,25630.0,24827
2024-11-16,26434.0,24036
2024-11-17,25303.0,23776
2024-11-18,24802.0,23981
2024-11-19,22970.0,23734
2024-11-20,22525.0,23857
2024-11-21,22777.0,23336
2024-11-22,22934.0,23916
2024-11-23,23899.0,23472
2024-11-24,23369.0,23458
2024-11-25,23927.0,25704
2024-11-26,26364.0,24601
2024-11-27,26018.0,24285
2024-11-28,24256.0,24544
2024-11-29,24151.0,23847
2024-11-30,24742.0,24064
2024-12-01,25156.0,23480
2024-12-02,25064.0,24082
2024-12-03,23941.0,24146
2024-12-04,23457.0,22856
2024-12-05,22695.0,23784
2024-12-06,22957.0,23070
2024-12-07,24030.0,23357
2024-12-08,24073.0,23976
2024-12-09,23490.0,23444
2024-12-10,22151.0,23515
2024-12-11,22128.0,23874
2024-12-12,22307.0,23690
2024-12-13,22430.0,23963
2024-12-14,22854.0,22250
2024-12-15,23423.0,22327
2024-12-16,22786.0,23032
2024-12-17,21553.0,22609
2024-12-18,21251.0,25140
2024-12-19,21274.0,22832
2024-12-20,21377.0,23350
2024-12-21,22255.0,23321
2024-12-22,22433.0,22637
2024-12-23,21345.0,23059
2024-12-24,20758.0,22861
2024-12-25,22804.0,22585
2024-12-26,22752.0,23176
2024-12-27,22321.0,21721
2024-12-28,23231.0,22725
2024-12-29,22599.0,22068
2024-12-30,23207.0,22580
2024-12-31,22265.0,22881
2025-01-01,24315.0,22959
2025-01-02,23100.0,22349
2025-01-03,22510.0,22021
2025-01-04,23526.0,21200
2025-01-05,23098.0,22081
2025-01-06,22674.0,21962
2025-01-07,21585.0,20980
2025-01-08,21703.0,21008
2025-01-09,21776.0,21319
2025-01-10,22095.0,21795
2025-01-11,23041.0,22167
2025-01-12,24118.0,22703
2025-01-13,23470.0,22075
2025-01-14,22589.0,21809
2025-01-15,22603.0,22468
2025-01-16,21741.0,21533
2025-01-17,22407.0,21815
2025-01-18,23041.0,22024
2025-01-19,22868.0,21696
2025-01-20,22670.0,21454
2025-01-21,21831.0,21727
2025-01-22,21463.0,21997
2025-01-23,20822.0,22121
2025-01-24,20423.0,22528
2025-01-25,21705.0,22489
2025-01-26,21932.0,21802
2025-01-27,23236.0,22419
2025-01-28,23569.0,21543
2025-01-29,20976.0,19119
2025-01-30,22547.0,20700
2025-01-31,21777.0,23019
2025-02-01,23345.0,23343
2025-02-02,24491.0,22121
2025-02-03,22544.0,23351
2025-02-04,21256.0,22564
2025-02-05,20381.0,22692
2025-02-06,21038.0,23026
2025-02-07,22079.0,22276
2025-02-08,22751.0,22308
2025-02-09,23248.0,22858
2025-02-10,22610.0,22185
2025-02-11,21913.0,22747
2025-02-12,24957.0,22967
2025-02-13,23430.0,22084
2025-02-14,22972.0,21898
2025-02-15,21813.0,22349
2025-02-16,23532.0,22168
2025-02-17,22693.0,21655
2025-02-18,21403.0,22581
2025-02-19,21743.0,22996
2025-02-20,21834.0,21466
2025-02-21,22022.0,21575
2025-02-22,22528.0,21962
2025-02-23,22390.0,21912
2025-02-24,22143.0,21242
2025-02-25,20782.0,21843
2025-02-26,20302.0,22021
2025-02-27,21616.0,22975
2025-02-28,21439.0,22135
2025-03-01,22711.0,22360
2025-03-02,23920.0,21525
2025-03-03,26578.0,24081
2025-03-04,22289.0,26048
2025-03-05,20557.0,23652
2025-03-06,21677.0,23970
2025-03-07,21809.0,21330
2025-03-08,22847.0,21576
2025-03-09,23962.0,23411
2025-03-10,22202.0,22546
2025-03-11,21428.0,23314
2025-03-12,20948.0,23579
2025-03-13,20836.0,23227
2025-03-14,20985.0,22923
2025-03-15,23287.0,24104
2025-03-16,26439.0,24597
2025-03-17,23877.0,23123
2025-03-18,21293.0,22293
2025-03-19,20948.0,22178
2025-03-20,21506.0,22150
2025-03-21,21666.0,22602
2025-03-22,23052.0,23210
2025-03-23,23432.0,23672
2025-03-24,22049.0,23265
2025-03-25,21542.0,22791
2025-03-26,21017.0,22855
2025-03-27,23927.0,23604
2025-03-28,22642.0,23376
2025-03-29,21927.0,24284
2025-03-30,22089.0,22845
2025-03-31,21370.0,24198
2025-04-01,20594.0,23102
2025-04-02,20204.0,23072
2025-04-03,20545.0,22566
2025-04-04,21466.0,20885
2025-04-05,21796.0,22148
2025-04-06,23598.0,23163
2025-04-07,22036.0,23612
2025-04-08,20740.0,22946
2025-04-09,20438.0,22680
2025-04-10,20998.0,23364
2025-04-11,21232.0,24323
2025-04-12,23054.0,24114
2025-04-13,25610.0,28293
2025-04-14,26622.0,26697
2025-04-15,27214.0,25972
2025-04-16,25185.0,24923
2025-04-17,24205.0,26388
2025-04-18,24708.0,25112
2025-04-19,25203.0,24194
2025-04-20,24078.0,23821
2025-04-21,23809.0,23829
2025-04-22,24833.0,28441
2025-04-23,25643.0,27116
2025-04-24,24712.0,25866
2025-04-25,23312.0,26697
2025-04-26,23955.0,24892
2025-04-27,23181.0,25294
2025-04-28,21027.0,26134
2025-04-29,20704.0,24109
2025-04-30,21682.0,25713
2025-05-01,23249.0,27231
2025-05-02,26500.0,24746
2025-05-03,25163.0,25357
2025-05-04,26169.0,24015
2025-05-05,24827.0,24393
2025-05-06,23688.0,25196
2025-05-07,22914.0,25660
2025-05-08,23148.0,22571
2025-05-09,25213.0,28703
2025-05-10,27499.0,27326
2025-05-11,26417.0,27431
2025-05-12,27409.0,25574
2025-05-13,24754.0,25576
2025-05-14,23549.0,25485
2025-05-15,23271.0,24163
2025-05-16,25165.0,26542
2025-05-17,28306.0,29969
2025-05-18,27542.0,26770
2025-05-19,27965.0,26881
2025-05-20,26948.0,25313
2025-05-21,26469.0,25671
2025-05-22,25883.0,25598
2025-05-23,25110.0,25986
2025-05-24,24684.0,24055
2025-05-25,23980.0,24382
2025-05-26,24719.0,26641
2025-05-27,25022.0,25393
2025-05-28,27655.0,25486
2025-05-29,22397.0,23686
2025-05-30,21637.0,23350
2025-05-31,21861.0,24115
2025-06-01,23543.0,24311
2025-06-02,21726.0,23606
2025-06-03,24730.0,24745
2025-06-04,21431.0,24320
2025-06-05,20708.0,24350
2025-06-06,21651.0,23589
2025-06-07,22097.0,23498
2025-06-08,22679.0,25499
2025-06-09,20888.0,24663
2025-06-10,18761.0,24898
2025-06-11,23042.0,24838
2025-06-12,27104.0,25385
2025-06-13,23677.0,26490
2025-06-14,27930.0,35068
2025-06-15,27591.0,30543
2025-06-16,26721.0,28025
2025-06-17,26383.0,24541
2025-06-18,26188.0,26402
2025-06-19,26884.0,26962
2025-06-20,25979.0,25159
2025-06-21,27280.0,25795
2025-06-22,27880.0,28607
2025-06-23,27607.0,26223
2025-06-24,26835.0,28261
2025-06-25,27238.0,30504
2025-06-26,27983.0,27795
2025-06-27,26886.0,27181
2025-06-28,27593.0,26243
2025-06-29,27746.0,27129
2025-06-30,27344.0,25966
2025-07-01,25776.0,25853
2025-07-02,25160.0,26363
2025-07-03,24518.0,26854
2025-07-04,23851.0,25625
2025-07-05,24455.0,25431
2025-07-06,24578.0,25418
2025-07-07,23639.0,26529
2025-07-08,21274.0,24907
2025-07-09,21549.0,25994
2025-07-10,19722.0,24821
2025-07-11,20803.0,25024
2025-07-12,21462.0,24907
2025-07-13,23218.0,26420
2025-07-14,27529.0,35318
2025-07-15,26858.0,30528
2025-07-16,26280.0,27837
2025-07-17,27514.0,28023
2025-07-18,27636.0,27609
2025-07-19,27951.0,34365
2025-07-20,27898.0,31549
2025-07-21,27812.0,29319
2025-07-22,27550.0,26970
2025-07-23,27282.0,27499
2025-07-24,27199.0,26436
2025-07-25,26664.0,25414
2025-07-26,26724.0,25515
2025-07-27,26190.0,24239
2025-07-28,25830.0,24024
2025-07-29,26028.0,24917
2025-07-30,25443.0,24925
2025-07-31,25063.0,24166
2025-08-01,24333.0,25188
2025-08-02,25200.0,25443
2025-08-03,25776.0,25650
2025-08-04,27514.0,30659
2025-08-05,25590.0,28002
2025-08-06,24372.0,26494
2025-08-07,26449.0,26667
2025-08-08,23804.0,25543
2025-08-09,27143.0,25780
2025-08-10,26434.0,30102
2025-08-11,26392.0,27655
2025-08-12,27035.0,32362
2025-08-13,26264.0,30429
2025-08-14,27595.0,28530
2025-08-15,27187.0,26696
2025-08-16,27282.0,26266
2025-08-17,26289.0,26205
2025-08-18,26207.0,25872
2025-08-19,24934.0,25934
2025-08-20,24135.0,25506
2025-08-21,23935.0,26207
2025-08-22,23679.0,25451
2025-08-23,23743.0,25538
2025-08-24,21985.0,25756
2025-08-25,24903.0,24933
2025-08-26,23759.0,25249
2025-08-27,22901.0,25303
2025-08-28,20812.0,25259
2025-08-29,21577.0,25720
2025-08-30,22795.0,25330
2025-08-31,23812.0,25445
2025-09-01,23321.0,24629
2025-09-02,21868.0,26007
2025-09-03,21332.0,25485
2025-09-04,20796.0,25153
2025-09-05,20490.0,25655
2025-09-06,21408.0,25061
2025-09-07,22561.0,25588
2025-09-08,20162.0,24475
2025-09-09,24183.0,26949
2025-09-10,19906.0,24598
2025-09-11,20994.0,25338
2025-09-12,22636.0,24658
2025-09-13,24266.0,28105
2025-09-14,24245.0,26836
2025-09-15,21656.0,25542
2025-09-16,20701.0,25056
2025-09-17,21558.0,25548
2025-09-18,20100.0,25089
2025-09-19,20891.0,24696
2025-09-20,20850.0,25629
2025-09-21,21388.0,24783
2025-09-22,19098.0,24359
2025-09-23,19147.0,24347
2025-09-24,19603.0,24130
2025-09-25,18226.0,24406
2025-09-26,19535.0,24332
2025-09-27,20705.0,24573
2025-09-28,22025.0,24268
2025-09-29,19529.0,23768
2025-09-30,18935.0,22322
2025-10-01,20061.0,24481
2025-10-02,21347.0,24478
2025-10-03,25287.0,29993
2025-10-04,27880.0,30981
2025-10-05,26514.0,26166
2025-10-06,25916.0,24100
2025-10-07,27248.0,25947
2025-10-08,25978.0,25103
2025-10-09,25171.0,25157
2025-10-10,24922.0,24575
2025-10-11,24732.0,25038
2025-10-12,24493.0,24578
2025-10-13,23484.0,24021
2025-10-14,24443.0,26378
2025-10-15,24401.0,25906
2025-10-16,24674.0,27998
2025-10-17,25904.0,25414
2025-10-18,26595.0,25186
2025-10-19,25517.0,25295
2025-10-20,25541.0,24948
2025-10-21,25498.0,24907
2025-10-22,23541.0,22749
2025-10-23,25377.0,24846
2025-10-24,25081.0,25752
2025-10-25,27775.0,25098
2025-10-26,27153.0,24285
2025-10-27,25766.0,24140
2025-10-28,24439.0,23573
2025-10-29,23668.0,24395
2025-10-30,23683.0,23760
2025-10-31,24695.0,23908
2025-11-01,24640.0,23905
2025-11-02,24445.0,23888
2025-11-03,23794.0,23656
2025-11-04,23217.0,23220
2025-11-05,23309.0,23679
2025-11-06,23230.0,23809
2025-11-07,23815.0,23829
2025-11-08,22757.0,23593
2025-11-09,27237.0,27258
2025-11-10,24173.0,23946
2025-11-11,22900.0,23729
2025-11-12,21280.0,23898
2025-11-13,21906.0,23816
2025-11-14,22131.0,24303
2025-11-15,21057.0,23761
2025-11-16,22544.0,23529
2025-11-17,21061.0,23298
2025-11-18,20960.0,23097
2025-11-19,20830.0,23536
2025-11-20,21950.0,23426
2025-11-21,21593.0,23231
2025-11-22,22578.0,23278
2025-11-23,22250.0,23418
2025-11-24,23794.0,23578
2025-11-25,23718.0,23241
2025-11-26,22915.0,24377
2025-11-27,22732.0,23717
2025-11-28,22737.0,23103
2025-11-29,23185.0,23326
2025-11-30,23868.0,23334
2025-12-01,23397.0,23248
2025-12-02,22252.0,23105
2025-12-03,22220.0,22888
2025-12-04,21230.0,23032
2025-12-05,23266.0,22893
2025-12-06,24403.0,23325
2025-12-07,23372.0,22580
2025-12-08,22980.0,23206
2025-12-09,19567.0,22703
2025-12-10,22127.0,22661
2025-12-11,20728.0,23317
2025-12-12,22801.0,22962
2025-12-13,24779.0,22765
2025-12-14,23545.0,23380
2025-12-15,18959.0,22923
2025-12-16,19181.0,22731
2025-12-17,21600.0,23077
2025-12-18,20707.0,23023
2025-12-19,20608.0,23097
2025-12-20,24151.0,23041
2025-12-21,23192.0,22881
2025-12-22,20823.0,22336
2025-12-23,20227.0,22742
2025-12-24,23401.0,23750
2025-12-25,25088.0,23311
2025-12-26,24050.0,22927
2025-12-27,24560.0,22998
2025-12-28,24558.0,22795
2025-12-29,23941.0,22836
2025-12-30,20480.0,22532
2025-12-31,23352.0,22828
2026-01-01,26367.0,22203
2026-01-02,23203.0,22110
2026-01-03,22611.0,22091
2026-01-04,22445.0,22796
2026-01-05,20058.0,22757
2026-01-06,20548.0,21872
2026-01-07,21101.0,22279
2026-01-08,21803.0,22573
2026-01-09,21214.0,22786
2026-01-10,21715.0,23034
2026-01-11,22441.0,22241
2026-01-12,21922.0,22212
2026-01-13,21597.0,21949
2026-01-14,21970.0,22608
2026-01-15,22539.0,21864
2026-01-16,22643.0,22535
2026-01-17,23449.0,22681
2026-01-18,23767.0,22522
2026-01-19,22293.0,21907
2026-01-20,21169.0,22667
2026-01-21,21346.0,23077
2026-01-22,22266.0,22891
2026-01-23,21343.0,22271
2026-01-24,22866.0,23754
2026-01-25,22311.0,23715
2026-01-26,21395.0,21787
2026-01-27,20473.0,22332
2026-01-28,19633.0,24112
2026-01-29,18630.0,22438
2026-01-30,18912.0,23272
2026-01-31,20023.0,22917
2026-02-01,20054.0,23257
2026-02-02,18802.0,22772
2026-02-03,19257.0,23513
2026-02-04,19322.0,22850
2026-02-05,19569.0,23390
2026-02-06,19542.0,23070
2026-02-07,20364.0,23256
2026-02-08,20882.0,22818
2026-02-09,19711.0,22755
2026-02-10,19407.0,22797
2026-02-11,19244.0,22242
2026-02-12,19025.0,22707
2026-02-13,19421.0,22648
2026-02-14,19980.0,23129
2026-02-15,21769.0,22585
2026-02-16,21883.0,21851
2026-02-17,18781.0,19374
2026-02-18,20303.0,21297
2026-02-19,20245.0,22258
2026-02-20,20916.0,21749
2026-02-21,20762.0,22160
2026-02-22,19714.0,22696
2026-02-23,19844.0,21482
2026-02-24,20358.0,23293
2026-02-25,23888.0,23672
2026-02-26,20848.0,22222
2026-02-27,23259.0,23026
2026-02-28,22393.0,22345
2026-03-01,21901.0,21726
2026-03-02,19155.0,24337
2026-03-03,24652.0,25779
2026-03-04,22764.0,22941
2026-03-05,21629.0,22768
2026-03-06,20563.0,22883
2026-03-07,22657.0,22631
2026-03-08,21873.0,22103
2026-03-09,19956.0,22675
2026-03-10,19386.0,22620
2026-03-11,19298.0,24097
2026-03-12,19471.0,22136
2026-03-13,20086.0,22290
2026-03-14,20512.0,22938
2026-03-15,21759.0,22706
2026-03-16,19345.0,22457
2026-03-17,19592.0,22408
2026-03-18,22169.0,22536
2026-03-19,20889.0,23321
2026-03-20,20991.0,22312
2026-03-21,21671.0,23080
2026-03-22,21966.0,24128
2026-03-23,21779.0,23392
2026-03-24,19816.0,23312
2026-03-25,19887.0,22633
2026-03-26,20883.0,23270
2026-03-27,20721.0,23012
2026-03-28,22361.0,22913
2026-03-29,22865.0,23163
2026-03-30,23044.0,23977
2026-03-31,26980.0,26392
2026-04-01,23974.0,23257
2026-04-02,21625.0,23538
2026-04-03,19986.0,24323
2026-04-04,20776.0,33508
2026-04-05,22786.0,27600
2026-04-06,23085.0,25103
2026-04-07,20963.0,24901
2026-04-08,24882.0,24704
2026-04-09,26913.0,26717
2026-04-10,25340.0,27458
2026-04-11,26934.0,26245
2026-04-12,24976.0,25309
2026-04-13,25213.0,24017
2026-04-14,27552.0,23932
2026-04-15,24338.0,24521
2026-04-16,24173.0,24022
2026-04-17,24730.0,24166
2026-04-18,27348.0,25801
2026-04-19,24344.0,25167
2026-04-20,23220.0,23943
2026-04-21,21262.0,22995
2026-04-22,21736.0,22306
2026-04-23,23316.0,22742
2026-04-24,23390.0,23635
2026-04-25,23261.0,22861
2026-04-26,22913.0,23711
2026-04-27,23777.0,23487
2026-04-28,22654.0,23213
2026-04-29,22760.0,22395
2026-04-30,24124.0,23446
2026-05-01,26640.0,23066
2026-05-02,24145.0,22613
2026-05-03,25137.0,25709
2026-05-04,24876.0,23351
2026-05-05,24603.0,23614
2026-05-06,24406.0,23774
2026-05-07,24109.0,23234
2026-05-08,23533.0,22922
2026-05-09,23913.0,23370
2026-05-10,24619.0,23634
2026-05-11,23214.0,23259
2026-05-12,20709.0,23488
2026-05-13,20282.0,23903
2026-05-14,23767.0,23653
2026-05-15,23512.0,23599
2026-05-16,23188.0,22604
2026-05-17,23892.0,24363
2026-05-18,22969.0,23461
2026-05-19,22133.0,23395
2026-05-20,23576.0,26690
2026-05-21,24235.0,28689
2026-05-22,24702.0,25145
2026-05-23,24092.0,23605
2026-05-24,24352.0,23643
2026-05-25,24298.0,24708
2026-05-26,25915.0,24617
2026-05-27,27685.0,32620
2026-05-28,28006.0,27012
2026-05-29,26002.0,25964
2026-05-30,24856.0,25128
2026-05-31,24644.0,24070
2026-06-01,23755.0,23638
2026-06-02,27024.0,24492
2026-06-03,24205.0,24313
2026-06-04,24824.0,22819
2026-06-05,22377.0,23457
2026-06-06,23506.0,22786
2026-06-07,23305.0,22790
2026-06-08,23550.0,22019
2026-06-09,22602.0,23104
2026-06-10,21524.0,23415
2026-06-11,22601.0,22642
2026-06-12,22157.0,23274
2026-06-13,22605.0,22196
2026-06-14,23306.0,23400
2026-06-15,21314.0,22325
2026-06-16,21669.0,21848
2026-06-17,22705.0,22519
2026-06-18,23287.0,23418
2026-06-19,25174.0,23876
2026-06-20,27525.0,31278
2026-06-21,26525.0,24966
2026-06-22,25307.0,23471
2026-06-23,22939.0,22888
2026-06-24,23477.0,23440
2026-06-25,23618.0,25154
2026-06-26,22959.0,24341
2026-06-27,21253.0,23470
2026-06-28,22712.0,23482
2026-06-29,21706.0,22977
2026-06-30,22000.0,23174
2026-07-01,25212.0,28456
2026-07-02,27309.0,25026
2026-07-03,26993.0,24216
2026-07-04,27826.0,24498
2026-07-05,24371.0,23977
2026-07-06,24403.0,23896
2026-07-07,24596.0,24104
2026-07-08,23746.0,24107
2026-07-09,23448.0,24033
2026-07-10,23999.0,24339
2026-07-11,24361.0,24517
2026-07-12,23882.0,23527
2026-07-13,24176.0,24637
2026-07-14,23292.0,23497
2026-07-15,24191.0,23986
2026-07-16,23349.0,23453
2026-07-17,23650.0,23929
2026-07-18,24101.0,23330
2026-07-19,24309.0,23286
2026-07-20,24147.0,23843
2026-07-21,23518.0,23797
2026-07-22,23551.0,23993
2026-07-23,23280.0,23832
2026-07-24,22848.0,23173
2026-07-25,22851.0,24043
2026-07-26,23931.0,23805
2026-07-27,23723.0,23143
2026-07-28,23132.0,23261
2026-07-29,23290.0,22424
2026-07-30,21009.0,23773
2026-07-31,20645.0,22542
2026-08-01,23178.0,22905
2026-08-02,23102.0,23069
2026-08-03,22689.0,22893
2026-08-04,22328.0,23004
2026-08-05,22671.0,23141
2026-08-06,22668.0,23096
2026-08-07,23596.0,23400
2026-08-08,22970.0,23197
2026-08-09,23625.0,24210
2026-08-10,23272.0,23502
2026-08-11,21620.0,22753
2026-08-12,21507.0,23030
2026-08-13,21004.0,23798
2026-08-14,19149.0,23030
2026-08-15,23508.0,23277
2026-08-16,24681.0,28780
2026-08-17,27088.0,36267
2026-08-18,27577.0,32697
2026-08-19,27717.0,27760
2026-08-20,24968.0,26258
2026-08-21,26538.0,25268
2026-08-22,25927.0,25049
2026-08-23,25238.0,24991
2026-08-24,24497.0,24162
2026-08-25,23725.0,24165
2026-08-26,24259.0,24502
2026-08-27,24272.0,24458
2026-08-28,25746.0,31059
2026-08-29,28791.0,33394
2026-08-30,28274.0,29137
2026-08-31,28734.0,30303
2026-09-01,28694.0,27329
2026-09-02,28827.0,26012
2026-09-03,27520.0,25475
2026-09-04,27331.0,24149
2026-09-05,26584.0,24230
2026-09-06,25126.0,24263
2026-09-07,25387.0,23596
2026-09-08,24883.0,23408
2026-09-09,24982.0,23260
2026-09-10,25447.0,23173
2026-09-11,,23505
