date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,month,is_summer,정관사업단_vol,정관사업단_vol_1d_lag,정관사업단_vol_3d_sum_lag,log_ecoli
2019-07-16,C,0.0,311.0,0,0.1,22.866666666666664,11.362499999999999,1.5999999999999999,3.5000000000000284,13.3,22.695833333333336,22.866666666666664,8.720833333333333,7.0,1.0,23843.0,24730.0,73919.0,5.7430031878094825
2019-07-04,A,1.0,97.0,0,0.0,23.804166666666664,5.766666666666667,0.0,1.0000000000000284,84.4,22.383333333333336,23.804166666666664,4.5874999999999995,7.0,1.0,26018.0,26945.0,82262.0,4.584967478670572
2019-07-04,B,0.5,41.0,0,0.0,23.804166666666664,5.766666666666667,0.0,1.0000000000000284,84.4,22.383333333333336,23.804166666666664,4.5874999999999995,7.0,1.0,26018.0,26945.0,82262.0,3.7376696182833684
2019-07-04,C,0.0,414.0,0,0.0,23.804166666666664,5.766666666666667,0.0,1.0000000000000284,84.4,22.383333333333336,23.804166666666664,4.5874999999999995,7.0,1.0,26018.0,26945.0,82262.0,6.028278520230698
2019-06-17,A,1.0,73.0,0,1.0,20.275000000000002,9.695833333333333,1.8,23.300000000000015,23.300000000000015,19.1125,20.275000000000002,8.116666666666667,6.0,0.0,24484.0,26270.0,75441.0,4.30406509320417
2019-06-17,B,0.5,480.0,0,1.0,20.275000000000002,9.695833333333333,1.8,23.300000000000015,23.300000000000015,19.1125,20.275000000000002,8.116666666666667,6.0,0.0,24484.0,26270.0,75441.0,6.175867270105761
2019-06-17,C,0.0,1.0,0,1.0,20.275000000000002,9.695833333333333,1.8,23.300000000000015,23.300000000000015,19.1125,20.275000000000002,8.116666666666667,6.0,0.0,24484.0,26270.0,75441.0,0.6931471805599453
2020-09-15,A,1.0,62.0,0,0.7,22.145833333333332,7.2250000000000005,0.2,13.100000000000042,21.500000000000014,21.59166666666667,22.145833333333332,6.791666666666667,9.0,0.0,28658.0,27845.0,83114.0,4.143134726391533
2020-09-15,B,0.5,31.0,0,0.7,22.145833333333332,7.2250000000000005,0.2,13.100000000000042,21.500000000000014,21.59166666666667,22.145833333333332,6.791666666666667,9.0,0.0,28658.0,27845.0,83114.0,3.4657359027997265
2020-09-15,C,0.0,41.0,0,0.7,22.145833333333332,7.2250000000000005,0.2,13.100000000000042,21.500000000000014,21.59166666666667,22.145833333333332,6.791666666666667,9.0,0.0,28658.0,27845.0,83114.0,3.7376696182833684
2020-08-19,A,1.0,414.0,0,0.0,28.791666666666668,6.579166666666667,0.0,0.0,0.20000000000001422,27.974999999999998,28.791666666666668,6.633333333333333,8.0,1.0,26948.0,27249.0,84203.0,6.028278520230698
2020-08-19,B,0.5,1169.0,1,0.0,28.791666666666668,6.579166666666667,0.0,0.0,0.20000000000001422,27.974999999999998,28.791666666666668,6.633333333333333,8.0,1.0,26948.0,27249.0,84203.0,7.064759027791802
2020-08-19,C,0.0,97.0,0,0.0,28.791666666666668,6.579166666666667,0.0,0.0,0.20000000000001422,27.974999999999998,28.791666666666668,6.633333333333333,8.0,1.0,26948.0,27249.0,84203.0,4.584967478670572
